EYFP_MEFL,mKate_MEFL,EBFP2_MEFL
2248.96,82908.87,1156.15
155063.52,307266.3,1156.15
312214.28,127072.35,1156.15
241237.3,3446127.82,1156.15
1449038.36,15926564.98,1156.15
2248.96,106207.55,1156.15
23717.3,169555.92,41165.67
1506260.41,1333041.51,25456.4
13381.67,582756.71,1156.15
2248.96,91381.11,1156.15
620058.54,1249325.6,1156.15
144152.85,5026291.26,1156.15
725220.77,709116.1,1156.15
12218.26,85016.3,1156.15
480226.58,148082.05,1156.15
2248.96,2229.52,4751.93
2248.96,38357.03,18175.31
648520.95,116014.56,30626.41
102842.43,332516.24,52631.09
34387.51,55231.73,26806.58
246800.08,359908.66,51663.12
56333.33,70117.53,7609.98
4124.25,99831.47,5681.69
66740.52,699073.58,29488.59
71377.33,239533.93,10437
303476.74,605749.17,3607.85
1720200.63,1726886.51,1156.15
2248.96,3482397.84,1156.15
36418.54,53220.96,1156.15
2248.96,633604.93,1156.15
43156.39,6941103.56,1156.15
12302.76,67995.18,19125.86
3482912.68,87733.2,26796.64
72138.98,1859828.61,12820.55
2248.96,12960.73,13385.06
2248.96,10793.62,24900.96
2248.96,82852.68,14323.3
97958.44,843159.16,8333.29
528911.84,31430.51,26813.85
14339.55,63826.51,2813.89
450518.23,2899458.4,1156.15
3056501.25,2560039.49,1156.15
2248.96,8776.71,1156.15
181062.6,3467329.63,9450.39
1465215.61,809957.74,17939.47
1528746.84,2303077.19,27079.1
56278.02,430169.62,11338.33
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
126139.41,114553.19,1156.15
88730.3,2229.52,31620.86
2158006.31,6375323.88,54622.46
72738.22,2229.52,1156.15
225927.58,1217955.48,1156.15
28029.87,112257.92,66132.85
760808.89,2189596.44,1156.15
1722465.17,2381321.47,9782.34
1980072.8,6691135.1,44929.91
131310.36,260693.35,1156.15
25897.67,2245315.69,23258.35
306783.82,5638190.23,11665.66
6682.85,2229.52,5711.53
59241.23,262884.65,1156.15
26701.78,2229.52,1156.15
370969.95,2229.52,7630.85
76451.49,2859595.58,1156.15
24566.12,25698.37,1156.15
4670.23,2229.52,22024.8
2248.96,8776.71,1156.15
2248.96,53256.01,1156.15
22238.27,82888.07,1156.15
2248.96,36311.51,1156.15
1699575.41,7096162.74,1156.15
1640401.69,3783520.95,17030.57
2248.96,44783.76,1156.15
444022.54,177731.7,10455.89
941121.21,2157569.86,17527.56
224615.5,40167.06,37366.81
46107.24,108248.73,8557.92
314582.19,61358.3,13370.27
2248.96,10894.77,1156.15
4574.44,21482.59,1156.15
12206.18,87134.37,1156.15
248213.52,114287.06,34465.35
2248.96,32075.39,1156.15
341343.84,283778.38,1156.15
56725.55,2229.52,1156.15
2248.96,4540.59,1156.15
12435.77,46891.19,1156.15
5392412.17,14823196.4,18454.2
2248.96,44783.76,1156.15
52370.71,61600.31,19127.81
719669.83,2032902.63,1156.15
18694.29,2405.79,1156.15
74412.39,59536.49,1156.15
247972.26,510468.84,9394.58
74734.77,2229.52,8590.36
2248.96,2229.52,1156.15
213692.86,906614.67,1156.15
346955.33,2229.52,1156.15
2248.96,2229.52,1156.15
77343.42,949114.25,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1873.11
2248.96,540341.75,17062.27
2248.96,32075.39,1156.15
2248.96,44783.76,1156.15
1231655.74,2229.52,1156.15
1424791.61,10002405.63,1156.15
38305.69,72245.73,9528.53
183076.71,4869512.87,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2641305.66,4466706,1156.15
2248.96,514993.44,1156.15
34513.63,36278.5,1156.15
90871.28,5941196.96,33643.9
1126370.04,20556835.99,21499.67
24456.23,44753.78,2819.72
3309829.19,16744298.13,10190.18
22510.27,31941.17,27773.3
76710.16,4351.44,27781.73
26700.63,2397.66,1156.15
50618.6,370913.95,1156.15
2248.96,2229.52,1156.15
2789457.51,1293383.4,79206.27
3172655.94,6052418.17,38407.92
116566.58,31731.1,54642.24
1701604.12,74826.87,1156.15
562251.34,1202616.55,40849.91
46347.52,59296.24,64229.84
56526.18,31837.1,44086.57
16547.36,23434.16,37371.93
2248.96,237527.37,1156.15
2248.96,23603.14,1156.15
20256.73,1131305.15,5366.41
2248.96,19286.3,20100.35
699992.94,215502.38,32515.2
24061.59,811340.89,37131.1
50123.55,103939.05,24872.48
2248.96,2415.38,2832.66
2248.96,1705328.79,4231.35
5044.69,991548.73,1156.15
285154.71,1010307.01,5403.39
1037015.81,6399949.83,10473.22
2864538.5,10593919.35,15908.51
15998849.24,2178343.36,1156.15
282212.47,3981937.3,3535.48
2248.96,2229.52,1156.15
2248.96,110403.83,10476.47
2248.96,2422.53,1156.15
14692.27,2229.52,1156.15
40651.31,12973.72,1156.15
56725.55,2229.52,1156.15
29232.88,961871.48,1156.15
52672.9,10843.45,1156.15
9809.15,858106.76,1156.15
60728.72,2229.52,1156.15
101878.72,156938.84,1156.15
106594.85,31969.14,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
10373.77,57483.53,1156.15
34537.8,32042.38,1156.15
55093.05,288305.47,1156.15
45117.01,633557.68,1156.15
60352.97,68022.98,1156.15
21909.31,137864.69,22942.91
28703.36,2229.52,1156.15
162663.7,23289.72,36412.37
200943.19,330367.98,36318.5
24457.37,44760.93,1156.15
40449.04,46806.52,14334.32
1143818.6,9782374.69,7520.14
2248.96,32075.39,1156.15
59792.72,517050.01,1156.15
62282.05,80729.31,1156.15
554113.09,7194757.25,1156.15
2248.96,2229.52,1156.15
988557.84,2966689.12,1156.15
36128.52,104054.44,1156.15
1202329.6,1983696.93,1156.15
32415.37,53225.03,1156.15
46680.23,8731.5,1156.15
2248.96,305305.33,1156.15
110768.33,2229.52,1156.15
58525.01,36206.07,12418.36
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
333266.25,3102910.22,1156.15
5798405.44,22598127.2,19916.13
8438.26,38154.28,64236.3
3263156.45,2468578.61,41422.56
45444.07,220362.94,42109.74
12613.85,8517.79,59447.35
727218.2,355270.05,31512.88
2248.96,2229.52,5711.53
504683.94,772881.75,1156.15
2248.96,201439.6,20044.67
396847.6,4578791.9,78202.05
79443.45,228931.4,11399.84
2248.96,8712.34,16265.17
2248.96,2229.52,22024.79
2248.96,2229.52,17226.78
176545.76,46598.68,30647.63
1457207.64,1864827.05,1156.15
1425508.74,5666757.97,1156.15
46125.62,2912577.64,1156.15
48955.37,311610.24,1156.15
46643.97,15085.68,1156.15
54577.72,25591.22,19138.82
779297.62,2229.52,1156.15
2248.96,4540.59,1156.15
2248.96,10894.77,1156.15
2248.96,248117.68,1156.15
2248.96,2229.52,1156.15
58472.22,46844.4,1156.15
90383.44,57063.94,80543.76
1144694.51,1911741.72,1156.15
2248.96,2229.52,1156.15
56644.41,3524683.34,1156.15
2248.96,2229.52,29701.62
929089.06,58667.73,1156.15
2248.96,42665.7,1156.15
37922.64,137852.5,21983.31
395771.23,2321286.61,1156.15
302754.72,3539259.57,1156.15
449141.68,2088246.92,1156.15
2248.96,2229.52,1156.15
1215383.05,5309021.1,1156.15
2248.96,436625.17,1156.15
72738.22,2229.52,1156.15
1583430.47,87607.27,12402.64
3604367.49,2659030.97,1156.15
1959748.71,784018.03,22745.41
2248.96,2229.52,14347.96
351771.79,1611724.49,14815.59
696952.51,1103102.05,1156.15
2248.96,84893.08,32555.13
94608.77,25546.44,20098.43
2248.96,212029.91,20041.43
13644.54,2287676.74,26124.21
1705632.99,27084187.6,1156.15
2248.96,21485.08,1156.15
562298.43,5409233.06,1156.15
1735527.05,7458235.9,16866.96
3102684.8,429234.98,1156.15
3996592.75,7585215.11,1156.15
13017.84,294666.6,9460.55
1215347.48,2858402.15,8676.92
25197.27,966059.56,13093.74
3041946.42,2655366.51,1156.15
2625914.07,4705968.19,21546.63
19840.2,1906531.03,1156.15
1968100.73,4234404.87,1156.15
1021860.99,5900153.71,1156.15
425307.28,2757574.66,1156.15
46704.39,4495.37,1156.15
64114.46,110380.15,1156.15
24662.8,8753.88,1156.15
1439147.34,3627062.58,1156.15
52610.69,21422.53,3786.45
2248.96,2229.52,1156.15
1025245.38,395339.84,1156.15
876098.36,223885.51,11401.39
42530.27,34141.07,3782.56
262536.16,2865594.22,39382
2248.96,17248.96,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
200991.47,1027336.97,5398.19
138293.93,89124.25,1156.15
1690745.94,574697.53,1156.15
1281695.35,2229.52,1156.15
9061289.3,17282851.72,1156.15
2248.96,2229.52,1156.15
451695.8,1289739.64,1156.15
12777.68,4547745.74,1156.15
2248.96,15078.79,13384.42
70554.23,34123.82,1156.15
242053.96,845089.88,17928.73
1235567.82,1420261.97,1156.15
2367.43,57491.67,1156.15
20510.89,34151.19,6661.37
14413.19,51125.28,1156.15
40530.47,34154.34,1156.15
2248.96,1156759.59,1156.15
71999.95,131552.63,1156.15
91260.68,1667115.84,1364.22
2248.96,15111.49,5707.58
5189916.38,11025832.41,1156.15
7236346.41,2111000.5,1156.15
1133751.74,2426438.94,1156.15
384500.95,86755.93,1156.15
11652700.27,23701948.01,39730.39
448854.17,2136902.01,14655.06
31459.83,917211.31,42856.35
60691.23,2229.52,56570.55
9870575.78,9447254.32,23935.82
2310666.92,4532686.47,3367.14
2248.96,2666646.75,70150.09
72999.91,300775.84,52640.79
453690.05,11807685.5,64477.24
22388.13,53113.62,29686.03
2248.96,10728.22,40254.62
2248.96,2229.52,9549.94
38589.61,19179.74,36413.62
663088.37,3523839.01,53574.84
8268.68,69998.78,46953.72
1589145.44,1885584.22,68469.63
437756.58,3026383.67,40292.46
1094186.86,236298.53,28670.44
19635.54,180035.85,68031.34
1057493.61,2102169.68,67443.82
1250978.01,23265395.67,90722.77
25891,144307.79,1156.15
8903302.54,2520073.75,31810.79
1410489.13,1981257.92,26217.87
2248.96,99853.37,1156.15
2248.96,2229.52,1156.15
2248.96,413326.5,1156.15
2248.96,2229.52,1156.15
14509.86,34180.79,1156.15
24700.19,2229.52,1156.15
2248.96,2229.52,1156.15
28703.36,2229.52,1156.15
66381.89,63780.75,1156.15
6684.79,2418,1156.15
2248.96,2229.52,1156.15
539482.42,6601718.29,1156.15
54130.7,106154.19,1156.15
55818.1,161221.77,1156.15
299916.01,2984333.46,1156.15
2248.96,2266630.45,1156.15
2237231.67,7932245.74,1156.15
11432.79,222690.3,1156.15
2248.96,180339.7,1156.15
2248.96,519229.59,1156.15
1436697.53,4758103.29,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,288360.86,1156.15
2248.96,2229.52,22984.4
297321.06,281705.08,1156.15
57560.5,1609965.77,1156.15
2248.96,61728.25,1156.15
2248.96,2229.52,1156.15
770729.93,450667.82,1156.15
2248.96,2229.52,1156.15
93024.45,303004.34,21932.83
80735.79,2294.71,12428.72
4679.96,2229.52,7630.74
445017.67,2109431.61,1156.15
265481.34,597229.7,23762.1
2248.96,8753.22,6669.13
580355.05,840567.08,4495.67
2248.96,2229.52,1156.15
58361.03,65891.64,4732.46
48647.42,12901.22,16263.89
16573.08,21401.93,17220.89
4684.34,2229.52,1156.15
2248.96,55374.07,1156.15
78621,23525.37,1156.15
34271.95,78639.74,1156.15
22681.24,2229.52,26822.82
589751.74,4104447.24,9255.65
22696.17,2229.52,4751.93
60728.72,2229.52,1156.15
739319.81,1395349.75,1156.15
24460.7,745835.24,1156.15
6685.93,2229.52,1156.15
130476.06,50824.38,44080.77
406227.3,1190237.62,1156.15
303107.25,1372494.58,1156.15
85148.7,633516.98,1156.15
48162.2,99806.12,1156.15
6872686.49,52865998.06,29856.52
46130.51,101812.79,27751.94
2248.96,2229.52,1156.15
6685.93,2229.52,1156.15
2248.96,25721.2,1156.15
2248.96,2229.52,1156.15
6128.92,99848.84,1156.15
2580632.98,5277980.55,1156.15
12303.41,67999.27,18166.25
942857.76,98815.94,20076.04
2248.96,21469.76,4746.04
987462.43,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,7630.74
2248.96,2229.52,1156.15
2248.96,99853.37,1156.15
9129.11,275643.88,1156.15
2248.96,6658.65,1156.15
773454.44,2428923.11,1156.15
36899.14,315716.54,34403.78
170231.51,97315.65,59420.2
84335.66,1122641.05,35116.74
487025.8,8264.48,5709.68
60224.4,82572.5,66141.93
20542.09,23376.96,49846.77
96667.13,368749.06,1156.15
1832959.04,12835941.07,1156.15
10300.23,1122862.44,1156.15
1237853.13,7685449.49,1156.15
2248.96,2229.52,1156.15
13672949.39,16574970.77,1156.15
30704.94,2229.52,1156.15
1849825.94,4266295.83,1156.15
1292419.77,3383636.04,1156.15
116684.93,17117.21,4747.37
2511001.31,292163.2,1156.15
89723.46,180169.01,20051.17
82306.9,78571.51,5688.19
106262,86921.24,28716.1
52479.55,44732.44,1156.15
651633.43,626587,1156.15
62277.67,80701.73,7606.74
24700.19,2229.52,1156.15
64452.81,51074.42,1156.15
540698.61,774951.99,3556.13
2248.96,2229.52,1156.15
22177.85,93478.38,1156.15
153386.22,2704851.8,11602.66
2248.96,262920.62,6591.44
104318.49,78512.34,14324.63
12348.5,59506.59,22966.86
14594.45,19354.36,1156.15
71320.56,247953.03,22909.26
11217409.75,45270548.11,18743.7
100539.86,33853.18,57520.4
2248.96,2229.52,1156.15
2248.96,106130.92,19114.2
1203480.55,8091979.58,38744.11
4031136.73,13456332.02,15993.19
10689.1,2229.52,1156.15
2248.96,2229.52,1156.15
884215.24,5468211.44,1156.15
10909832.43,11829112.86,1156.15
2248.96,6658.65,1156.15
2248.96,2229.52,1156.15
9174173.91,2759271.82,1156.15
1559078.23,1546882.22,32108.26
1729679.62,9533868.41,30626.56
14554.87,23493.42,23937.47
4171207.72,480966.2,32434.06
1397318.24,784682.73,1156.15
2248.96,2229.52,1156.15
5082436.09,9867368.85,1156.15
2248.96,2229.52,1156.15
10673189.99,14364647.1,1156.15
2270864.28,7298887.09,5400.43
231099.5,5572615.91,9766.5
32458.28,1097395.75,7295.98
2248.96,2229.52,1156.15
76741.4,2229.52,1156.15
1016854.61,2216870.89,1156.15
1720109.97,41383003.31,17053.16
62737.6,701273.4,11255.47
1459194.85,113198.16,1156.15
2248.96,2229.52,1156.15
2248.96,163383.52,3743.06
539876.24,1969459.08,20463.86
18968153.27,55331927.31,4153.12
2248.96,445097.43,1156.15
190831.73,2229.52,1156.15
2248.96,2229.52,1156.15
1803859.74,2499889.51,1156.15
338547,2177317.34,1156.15
2248.96,2229.52,1156.15
391607.15,1647747.99,1370.14
3763206.57,18319678.96,6829.84
2248.96,15130.9,1156.15
2248.96,2229.52,10509.55
2248.96,70200.5,1156.15
351931.79,182101.26,1156.15
604670.87,86504.55,7604.97
2682.76,2229.52,1156.15
82517.67,38209.8,33529
2248.96,2382.68,10509.49
2248.96,3107354.75,34510.09
95721.07,180117.94,30606.81
2248.96,2229.52,31620.83
26419.62,51093.67,5696.59
284446.36,429860.02,29570.88
836681.13,819141.36,1156.15
2248.96,2229.52,4751.93
4684.34,2229.52,1156.15
115237.27,271299.94,1156.15
1537563.38,4266516.16,22640.55
16676.49,2229.52,26822.82
89570.43,559353.14,7460.44
2248.96,2229.52,1156.15
2248.96,17248.96,1156.15
2901553.41,6914906.75,1156.15
740906.16,1818958.02,1156.15
16289.56,423900.08,1156.15
14364.85,59597.53,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
48523.34,34061.4,21055.43
16910754.93,33886429.07,62526.68
44716.04,2229.52,1156.15
302530.35,65492.19,40237.88
332790.59,3537110.83,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,129413.25,22945.49
763899.81,39178944.5,51312.94
56687.02,8714.18,2830.73
1055489.41,1407684.58,12958.75
78251.41,436452.39,22851.64
16318.1,68067.74,1156.15
381093.23,684049.32,1156.15
12690.68,2229.52,1156.15
22390.33,55321.6,8574.1
64404.48,59546.66,1156.15
2756473.92,9890913.65,1156.15
46135.71,101845.49,20075.11
52957.5,1364276.69,1156.15
68155.74,101839.46,16236.7
110410.42,63696.15,10490.75
44378.4,59502.64,16249.64
24626.54,15108.06,1156.15
4469058.17,21949224.15,22993.28
2248.96,59529.48,20088.05
34467.7,35989.34,69034.97
96217.17,93281.51,29673.75
56539.96,27535.58,59441.53
2248.96,19306.74,15302.33
3239625.57,8350544.08,11796.2
852569.63,139231.39,1156.15
392582.29,71861.08,15286.26
1133726.52,2074655.72,44421.77
56385.56,61669.81,1854.94
96455.21,53091.47,17211.21
763151.39,2829164.31,19241.48
66557.22,29778.35,27773.96
2531.58,27807.14,8582.51
2248.96,2229.52,1156.15
308893.49,355736.15,21916.71
34225.47,84929.56,16241.87
42694.49,2229.52,30661.24
15227073.31,15363982.41,1156.15
40578.8,25682.09,1156.15
32366.3,59498.5,20088.06
16506.17,31951.37,26813.69
171370.82,3763906.25,1156.15
58617.23,21427.66,1156.15
362749.26,37986.27,19135.03
2248.96,19367.02,1156.15
2248.96,95617.24,1156.15
64579.16,25540.18,28734.86
202651.85,1084428.58,27451.6
2248.96,74343.64,22962.33
32118.77,101822.95,28711.54
61909.95,144210.89,15264.15
2248.96,46901.82,1156.15
20309.19,70181.73,1156.15
38711.28,2229.52,1156.15
2248.96,76547.54,2810
2248.96,2229.52,1156.15
2248.96,36311.51,1156.15
494411.81,3272089.2,23904.11
46677.14,8712.09,5709.54
2223116.22,1984716.97,14701.58
30288.57,426003.89,1156.15
36709.7,2229.52,1156.15
1078422.45,196189.15,1156.15
24700.19,2229.52,1156.15
639459.09,304655.84,1156.15
923464.99,338093.49,39194.95
34675.17,2229.52,49853.31
1499691.69,31602051.51,25800.42
68735.05,2229.52,1156.15
2227072.04,6555523.95,1156.15
8271.7,423835.68,18057.49
2314940.3,2026939.65,25244.3
40712.87,2229.52,1156.15
587017.32,3181000.76,4739.9
38218.25,84860.09,31595.54
42702.28,2229.52,19146
208840.3,2229.52,9550.01
2248.96,2229.52,32580.44
48705.09,2229.52,22024.81
2248.96,2229.52,70004.99
2248.96,12748.19,63284.46
2248.96,2229.52,47934.04
2248.96,2229.52,22024.79
42424.9,48836.71,34485.35
2248.96,29905.22,13379.88
2248.96,29957.33,1156.15
1769582.94,6049694.33,18257.1
2248.96,2229.52,2832.72
1946702.9,4827480.73,1156.15
36684.39,6623.61,1156.15
16155.42,796620.71,14105.13
4672.82,2229.52,18186.38
26932.53,1715899.37,1156.15
124779.42,2229.52,1156.15
2633052.92,34680669.6,1156.15
2248.96,2229.52,1156.15
2248.96,258707.98,1156.15
45677.25,184530.61,1156.15
2248.96,2229.52,1156.15
27489.43,214174.21,7565.94
73930.89,142076.53,16224.4
2248.96,2229.52,1156.15
723427.9,1371990.69,18727.28
54653.22,10707.57,32577.8
2910333.89,1867585.99,1156.15
2248.96,2229.52,1156.15
6450827.28,18056474.77,1156.15
1724356.62,2050943.79,1156.15
2248.96,2229.52,1156.15
40276.7,78633.64,1156.15
730934.03,1107169.72,32242.66
2035630.26,2571652.12,3966.55
364323.1,109892.06,44062.72
258829.53,10535169.54,10168.85
175391.49,2357517.52,1156.15
20411.62,51079.34,10494.6
56211.46,1495592.5,1156.15
2841,1728632.18,1156.15
2248.96,27839.27,1156.15
2248.96,74436.62,1156.15
825916.3,600993.26,1156.15
32630.85,12892.97,22021.51
2248.96,10894.77,1156.15
18330.64,65940.5,2813.24
18609.7,17232.23,1156.15
810897.86,1128402.81,1156.15
2248.96,2229.52,1156.15
46435.46,51073.32,5696.59
24662.8,8753.88,1156.15
340419.38,1497390.01,8133.32
2387142.78,3056324.15,4778.01
7089192.85,25447817.25,1156.15
16197.26,89248.36,1156.15
80400.19,57229.43,44078.81
949657.32,1013871.8,4442.7
846929.69,71321.57,33518.88
320863.17,3871710.6,15084.41
2248.96,2229.52,6671.13
683027.06,35619.3,1156.15
2248.96,165510.22,1823.2
116161.02,1160843.91,9195.79
2248.96,1321974.91,1156.15
40690.96,2229.52,33540.05
3247711.91,1672382.59,1156.15
6201.42,87140.47,1156.15
1078633.54,2615001.2,1156.15
48352.46,65897.72,5692.06
5833016.98,9514895.83,24874.74
132710.04,2120339.31,1156.15
54239.46,87091.64,1156.15
92506.62,42468.45,25850.88
637382.95,2422707.33,1156.15
2248.96,2229.52,1156.15
128782.6,2229.52,1156.15
2248.96,190853.38,19088.3
583547.73,630844.27,12236.6
20697.02,2229.52,1156.15
646844.8,764265.08,1156.15
3870060.6,45898636.89,10874.9
2248.96,2229.52,36418.85
408967.61,2229.52,55611.06
2248.96,14890.78,57526.19
2248.96,2229.52,22024.79
10669.14,2229.52,30661.23
43593.37,1953104.02,1156.15
2248.96,205756.44,1156.15
96759.43,703400.76,1156.15
2519678.93,1577810.4,1156.15
2248.96,72299.15,5690.1
1443858.3,5607414.31,3998.24
882372.81,3335337.49,1156.15
31534.44,205657.02,17164.57
288726.24,31703.27,20096.55
1859083.43,1591190.21,1156.15
8081.03,108311.91,2800.29
30546.71,29928.39,1156.15
2248.96,29957.33,1156.15
2548.69,25720.75,1156.15
2248.96,82908.87,1156.15
22690.98,2229.52,12428.76
96427.39,59498.79,4734.41
24700.19,2229.52,1156.15
21333.17,239556.19,17154.21
2248.96,19367.02,1156.15
2248.96,19367.02,1156.15
2248.96,21485.08,1156.15
14171.51,93486.51,1156.15
2248.96,106207.55,1156.15
2248.96,154922.97,1156.15
30534.63,32046.45,1156.15
246266.55,6773542.47,7480.22
2248.96,339194.34,1156.15
2248.96,44731.66,13375.35
2248.96,68082.44,1156.15
414259.08,3992408.64,1156.15
2792087.29,8202551.58,55023.56
68566.6,29825.37,16258.72
104575,29662.04,46006.44
6985179.25,17365399.04,7121.52
2248.96,8776.71,1156.15
84577.32,29796.83,19137.53
2248.96,2229.52,23944
2248.96,2333.64,22024.73
2248.96,36311.51,1156.15
2248.96,21445.24,10503.66
12378.66,50919.9,49838.36
252367.94,86711.41,43110.2
1715054.45,1574319.58,17705.83
2248.96,42568.63,23931.64
82426.19,55186.99,25846.99
60678.1,10828.17,2830.09
3264.99,601829.48,1156.15
12690.68,2229.52,1156.15
9485981.44,7045886.99,1156.15
1086420.27,4758459.34,1156.15
35898.92,144297.62,1156.15
118925.77,1376845.4,17766.19
44092.28,110360.65,10476.48
40651.31,12973.72,1156.15
2248.96,2229.52,1156.15
275745.62,552756.63,19937.29
2248.96,40547.64,1156.15
871916.52,255676.85,7553.26
2248.96,2229.52,5711.53
259189.63,296464.95,25773.24
17182552.06,40278565.96,26986.77
2248.96,783939.25,12189.8
384851.38,25332.15,1156.15
2248.96,2229.52,1156.15
422800.21,741194.25,1156.15
4358635.95,9732548.77,1156.15
2248.96,53256.01,1156.15
305859.74,1937848.55,38705.97
42330.43,67989.19,13368.24
24173.1,93436.5,10481.66
75485.8,1976370.04,1156.15
10561.7,1427861.26,1156.15
2248.96,25636.4,21058.01
222735.09,23378.88,1156.15
5005841.52,4347809.77,1156.15
32700.2,2229.52,10509.56
36693.63,2229.52,24903.62
2248.96,2229.52,1873.11
2248.96,142214.59,1156.15
1426121.53,1697435.69,23425.81
