EYFP_MEFL,mKate_MEFL,EBFP2_MEFL
196445.15,15857942.37,1156.15
2248.96,1850367.36,264239.32
135293.85,7231604.44,398858.07
45677.25,184530.61,1156.15
30235.1,2229.52,695666.71
25626.51,184331.27,52676.39
45781.63,517064.25,1156.15
207658.35,5720019.32,3697474.21
871370.52,2229.52,1156.15
814091.6,6155742.28,212064.4
721876.73,38317823.83,1335524.45
72738.22,2229.52,1156.15
14692.27,2229.52,1156.15
2248.96,2229.52,1156.15
332944.25,2229.52,1156.15
2682.76,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
98382.3,404244.22,120740.95
235655.94,3007215.86,113228.11
2248.96,2229.52,1156.15
39930.04,52315.48,710044.54
711118.65,2229.52,186117.28
68540.63,328626.19,476776.61
24700.19,2229.52,1156.15
41646.21,1894206.79,402408.7
2682.76,2229.52,1156.15
210847.58,2229.52,1156.15
708520.19,1473873.13,468749.75
19185.57,7729177.8,4940505.27
14692.27,2229.52,1156.15
12401.25,556836.73,1610957.17
2248.96,2229.52,1156.15
16288.66,4784365.28,1631735.8
36709.7,2229.52,1156.15
854821.65,5964819.27,769651.88
2248.96,2229.52,25863.21
2248.96,2229.52,1156.15
122450.65,3918573.53,1156.15
53142.64,11644835.34,4578497.46
2248.96,93328.54,41188.97
2248.96,57440.02,13371.47
219974.96,3493153.73,1396068.17
66381.89,63780.75,1156.15
2248.96,1258782.38,416037.36
462009.99,520391.84,114947.83
34477.38,42632.69,1156.15
32156.32,95476.94,26794.28
1056495.03,3353175.93,2731877.77
2248.96,38406.08,6660.07
1148066.22,1298862.71,179003.27
2248.96,849976.02,420960.32
42335.55,1467933.92,33091.99
12177.27,3572471.72,228207.64
14008.6,3817702.58,1330716.06
2248.96,2229.52,1156.15
2248.96,2488381.62,149851.59
114004.44,133522.72,25823.04
750682.44,2155948.39,443591.61
2248.96,2229.52,1156.15
25751.1,167562.54,11418.6
26132.68,101946.55,1156.15
23198.59,262832.39,21945.11
6481254.49,39728005.22,63619.95
2248.96,165416.22,23894.09
161880.51,835701.68,252074.62
85931.56,7451506.17,498589.5
585681.64,7220372.42,442043.63
132623.7,23218.06,60402.45
2248.96,2229.52,1156.15
33546.81,203528.75,19084.43
718922.94,392953.71,137057.65
154815.42,4160400.41,402675.61
812480.47,1551987.52,6197.43
8266.76,777622.44,1156.15
2248.96,2229.52,26822.81
30969.98,2351340.25,490552.4
2248.96,1801823.66,223950.85
81552.69,8851251.85,1063367.62
2248.96,521347.64,1156.15
16498.23,36289.67,2822.3
783778.66,268502.32,1156.15
2248.96,1450206.7,1223004.57
2248.96,1052078.83,212664.78
36812.42,28667239.81,684025.26
2248.96,2422.53,1156.15
429763.68,3506482.01,4680783.78
1040277.3,30694614.4,349463.84
1494180.18,60906785.15,655938.47
2248.96,419514.12,40129.67
41506.43,559238.48,45844.57
22163.44,1451611.53,389109.52
42542.5,27635.66,39289.85
69029.62,953769.13,401736.54
62405.15,55174.64,33523.81
132474.39,50801.91,48878.79
73431.49,211339.03,164941.63
405277.03,1005968.23,1156.15
2248.96,2229.52,1156.15
14249.84,423661.99,57401.25
54100.48,44527.91,545954.84
485020.35,990706.74,581170.92
4050211.57,2028917.28,141355.61
46130.26,99617.08,45985.06
2248.96,2229.52,4751.93
2248.96,29954.27,1864.64
693747.01,589749.42,185937.23
30099.01,101710.54,55580.45
2248.96,135652.99,49812.46
8601.78,17242.4,1156.15
2248.96,2229.52,7630.74
41619.8,1030620.53,1758591.09
2001264.03,4384717.07,8210.38
2248.96,3104292.99,749414.96
2248.96,2229.52,1156.15
2318.11,61569.43,38319.87
2248.96,148500.32,17182.04
2248.96,182189.04,64192.27
440998.3,2441210.18,178654.1
150189.21,448793.23,91939.26
1130806.62,3644320.34,1156.15
468729.19,3566625.45,1156.15
13233.49,3146875.43,2185927.06
426234.65,2537416.7,469384.25
87587.94,166162.92,325209.07
2248.96,99829.87,6641.29
27579.73,5399139.24,507853.25
41675.69,180156.53,34445.21
2248.96,25721.2,1156.15
2248.96,3874309.17,1972672.92
2248.96,165126.02,92025.96
455289.93,1698026,116507.09
761160.07,11586912.3,107726.84
2248.96,1218187.42,1156.15
2248.96,2229.52,1156.15
172127.74,3982064.52,1156.15
244475.47,417118.78,46847.62
2248.96,2229.52,1156.15
2132489.32,638445.61,344256.77
1394179.93,15453571.49,2155296.54
68701.46,2229.52,50812.93
2248.96,603344.92,640784.71
2766566.01,14319922.73,949422.51
846776.32,769215.19,282802.22
350043.06,9628383.85,49789.72
135208.29,7796081.83,1637532.53
36696.47,4505.54,1156.15
2248.96,2229.52,1156.15
386104.85,3965276.36,409452.46
1490786.1,21865027.72,610295.81
46232.14,9365908.41,1575637.99
235548.76,165027.32,556473.65
50025.74,472500.17,19961.82
46611.53,19269.7,13383.13
987730.51,3416228.9,376993.8
175231.58,5712575.91,1475036.82
58548.53,31965.86,13379.25
94510.4,44674.4,4738.95
155008.31,1016748.5,15957.05
80451.12,48773.53,40242.99
45013.25,942839.47,487144.5
402461,13731704.3,378638.78
10144.17,97726.71,1156.15
2248.96,46829.28,18172.72
2248.96,89263.06,1156.15
2248.96,2229.52,11469.15
2248.96,57423.67,17209.88
2248.96,32019.2,14338.84
212375.6,84805.7,2807.47
37101.43,10861874.97,2425388.79
2248.96,76486.23,17204.06
40308.37,6518328.49,1794338.21
2248.96,116797.86,1156.15
248213.5,21466793.37,419456.6
2248.96,2229.52,16267.17
2248.96,65793.74,41197.39
34561.96,27806.26,1156.15
171458.21,2986608.19,491317.85
24395.31,50952.65,39282.72
2248.96,118708.5,49817.64
2248.96,2229.52,1156.15
2248.96,59610.19,1156.15
86675.67,15044.99,1156.15
2248.96,2229.52,1156.15
2722876.54,1287927.73,878556.87
918331.72,4308550.66,744248.83
51368.93,7441585.99,1344002.37
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1458396,4712189.29,828570.53
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
71354.58,577849.53,144677.96
2248.96,15129223.2,81694.43
1534898.15,2631482.02,1156.15
60717.84,2229.52,17226.79
2248.96,2229.52,1156.15
685134.36,103374725.7,1085334.55
20749.59,18802288.4,3954487.41
487206,3372046.55,923980.79
2248.96,2229.52,1156.15
4659.84,2229.52,37378.46
2248.96,2229.52,1156.15
2248.96,51137.95,1156.15
34630.38,2229.52,116065.98
609950.58,565205.9,1156.15
2308303.73,3174381.31,153480.33
736511,12662537.88,3674240.89
6685.93,2229.52,1156.15
1499480.41,4253057.71,207847.97
12690.68,2229.52,1156.15
34587.06,15174676.24,2318514.2
554140,39579.63,1091010.6
2248.96,2229.52,1156.15
2248.96,2136160.72,1788960.52
26701.78,2229.52,1156.15
936446.05,1221343.71,30288.55
167894.65,2176425.39,747779.33
273529.37,11091342.26,211515.39
8160424.92,200982916.7,1258935.46
307026.87,1033505.68,23628.75
2248.96,2229.52,1156.15
2167389.72,2261604.48,163355.34
52722.37,2229.52,1156.15
607610.68,624513.67,1156.15
111644.26,4399023.08,84014.62
268738.54,2229.52,230258.91
1168997.42,18079981.35,2201514.19
2248.96,2229.52,1156.15
16693.85,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
732527.69,11774550.63,2307078.6
146304.51,518122.44,2214558.98
1100415.04,36945357.77,740990.3
211973.21,7473514.41,3257440.09
2248.96,2229.52,1156.15
148751.86,2229.52,70005.04
30704.94,2229.52,1156.15
2451486.97,2271480.8,263151
100760.41,2229.52,1156.15
942763.04,14730379.39,991519.58
61740.05,523288.76,27623.11
4684.34,2229.52,1156.15
6673.76,2229.52,19145.98
1755389.55,18247879.16,932868.28
689263.61,2085378.89,119267.49
2675.78,2229.52,11469.15
60681.5,6461.25,33538.7
272484.7,74161.5,1156.15
2248.96,775515.05,1156.15
2248.96,53256.01,1156.15
2248.96,61728.25,1156.15
2248.96,2229.52,22024.79
2248.96,10894.77,1156.15
42070.42,114623.33,4717.56
2248.96,93498.72,1156.15
2248.96,46882.41,5697.87
22118.83,86524.39,141949.32
20284.43,67831.73,55590.81
129187.9,567675.22,530441.3
61307.71,3247985.22,1310738.48
2248.96,127388.16,1156.15
2248.96,368782.81,16155.11
56698.75,9098906.79,3094770.69
2248.96,82836.33,18161.72
2769306.65,3332084.38,810759.9
199048.5,10662534.62,1449533.75
699286.75,1026205.01,152217.73
365410.35,2281894.08,802444.44
2248.96,2229.52,1156.15
19751.93,165409.71,21015.29
318218.21,4234644.67,834474.09
663631.78,14555417.76,862026.73
30702.51,2229.52,4751.93
2248.96,220150.66,102564.77
1379530.08,26323008.44,258678.22
12568.7,23592.52,1156.15
445289.6,3757360.98,476688.21
2248.96,2229.52,1156.15
2248.96,29957.33,1156.15
42827.49,328394.31,40157.52
31789,156794.46,51725.2
2248.96,216135.24,50747.46
1146424.8,3320914.8,339598.43
43263.57,249956.53,56494.74
2248.96,78534.81,33516.67
2248.96,110420.18,6638.05
2248.96,70115.69,21044.41
2248.96,184401.1,42120.74
904963.56,73380.63,33518.25
2248.96,12772.71,57526.84
162612.66,469501.12,2188664.53
698931.77,26146.77,232170.42
53904.16,137640.03,68044.3
2248.96,2229.52,17226.78
2148276.79,3015000.44,1309850.14
884823.47,6259226.75,1259918.83
505173.59,3446335.42,385621.02
1523515.92,14870428.65,2284061.5
38132.97,1306510.11,1631839.29
143732.52,20059015.4,6737910.25
28684.7,2229.52,28742.03
68873.53,23393076.14,729779.07
2248.96,2652350,1437588.16
2248.96,245999.62,1156.15
189132.39,764999.02,1926602.73
1975783.1,1819261.85,131823.67
12690.68,2229.52,1156.15
100694.61,8497.75,43134.11
2248.96,2229.52,1156.15
2248.96,32075.39,1156.15
647703.24,12085820.61,855104.74
16281.85,74421.93,1156.15
15699.13,173877.84,22931.9
1443135.58,2174392.78,423434.3
164765.29,707417.56,36203.26
2248.96,2229.52,1156.15
1050034.02,7200057.06,625333.93
2248.96,486862.95,140867.36
2248.96,998289.39,409399.76
543091.27,6669443.96,10390.84
2248.96,180222.2,28687.58
58877.81,300091.15,216733.05
35648.07,184406.93,32524.71
2248.96,255124.46,842407.68
8482.8,36240.59,16256.75
37217.79,610104.65,39111.81
438066.54,3318522.87,75708.46
2248.96,2229.52,1156.15
1559429.65,24341567.9,2454854.46
36188.68,6622917.52,1109149.99
158035.89,2153239.04,723796.35
724172.88,3620827.55,639862.39
190834.88,2048370.19,473372.16
2248.96,70185.18,4731.15
375594.43,907216.09,318265.35
612828.61,54537.47,51756.46
98195.88,97523.77,27753.25
227071.97,2999199.18,1002782.17
1394685.51,875059.45,165698.36
153583.42,214009.25,16202.42
2248.96,2229.52,1156.15
743678.67,6408643.78,1519925.39
155601.69,2273389.38,362949.1
2248.96,157005.27,9502.62
460045.54,3283152.44,418297.39
26323.66,413084,51646.86
24667.39,272640.82,702300.35
2248.96,508378.72,62173.36
46000.62,83441.84,362658.85
72738.22,2229.52,1156.15
479059.9,2229.52,1156.15
32700.2,2229.52,10509.56
2248.96,387909.74,1156.15
2248.96,2229.52,1156.15
719729.84,5151817.26,227724.9
2248.96,34169.96,6661.36
462076.12,2191161.25,698835.14
44449.04,48976.7,1156.15
168338.6,2500126.33,335051.31
88529.09,389869.37,17108.27
217215.18,6604163.81,1156.15
3238828.26,7050930.01,305831.83
42568.3,27798.12,1156.15
12924.38,650090.18,105312.17
66595.03,377251.84,1156.15
2248.96,601834,1156.15
2248.96,2229.52,1156.15
639233.85,336149.86,66064.42
54565.73,29903.98,1156.15
45713.5,178176.43,1156.15
949219.76,10177470.19,283764.92
245374.96,11758680,679597.44
1381137.95,3954839.74,135968.93
2248.96,2229.52,1156.15
124930.66,28529223.25,1737711
46709.34,2229.52,13388.37
2248.96,601834,1156.15
744642.96,25176400.57,1579441.9
39438.73,565406.66,89984.41
55392.27,2591382.99,816743.89
2248.96,1460464.19,306581.02
1083169.79,9156585.68,248571.66
18689.11,2229.52,10509.55
807010.19,11036595.43,1997352.56
36709.7,2229.52,1156.15
2248.96,999106.85,217478.99
579952.69,29607550.9,578181.58
2248.96,16436665.26,428670.94
454831.26,104123011.6,9448042.41
69505.98,209637.86,68022.29
2796471.02,73713.96,1156.15
6685.93,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,17298257.81,1530031.31
2248.96,161277.15,1156.15
22443.46,10749742.65,1405365.45
57457.2,2205049.78,1015499.72
2248.96,2229.52,1156.15
10689.1,2229.52,1156.15
2248.96,140096.54,1156.15
155438.93,213087.57,232113.28
163476.36,586840.22,1156.15
16693.85,2229.52,1156.15
2248.96,2229.52,1156.15
12815.35,4718053.68,4271622.65
19531.92,181577.62,203334.83
2248.96,349784.65,1156.15
657126.44,2229.52,111268.15
2248.96,2229.52,1156.15
41414.3,576211.56,39122.17
153799.85,1509965.46,581012.21
2248.96,2229.52,1156.15
73021.42,9331226.75,760946.07
46301.4,2170942.48,75099.62
21549.47,203617.59,1156.15
1372843.44,7100094.43,645516.13
52181.01,93318.09,31592.95
2248.96,2229.52,11469.15
79540.16,201016.46,100651.42
2248.96,2229.52,1156.15
24700.19,2229.52,1156.15
2248.96,2229.52,1156.15
44524.29,702232.59,287620.72
128002.91,27259482.89,1978959.45
82138.44,3846635.76,986209.91
2021753.34,12334598.31,300378.41
23163.44,583516.85,317404.7
86749.31,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
6685.93,2229.52,1156.15
138161.8,7266141.33,1737493.12
1755933.11,672308.39,440206.68
264607.92,2459556.5,388801.43
2248.96,2229.52,127581.22
6824.93,328594.42,1773.35
