EYFP_MEFL,mKate_MEFL,EBFP2_MEFL
67755.16,167335.88,54600.79
14461.53,42653.03,1156.15
46571.47,27794.05,1156.15
8480.94,38423.02,1156.15
356156.16,829689.65,125408.93
26733.89,697078,10297.15
732106.44,2976355.57,278289.19
2248.96,2229.52,1156.15
2248.96,1173695.27,4393.85
2248.96,2407.21,4751.86
6685.93,2229.52,1156.15
2248.96,70200.5,1156.15
46245.2,84981.72,1156.15
28351.78,63819.41,1156.15
62717.07,4479.1,1156.15
24043.17,114559.89,23909.64
403025.81,345033.86,25758.39
2248.96,2229.52,3792.32
2248.96,2229.52,5711.53
212675.03,381266.92,18070.5
37840.09,154885.89,1156.15
618807.21,65337.27,1156.15
16693.85,2229.52,1156.15
9347323.63,26076335.04,79307.94
567247.73,1382764.22,12966.37
5187984.19,7114526.39,325004.45
64385.16,59425.08,29684.1
98584.12,31949.69,7621.64
44906.45,3458386.9,152433.92
2505598.3,30968966.91,730342.23
2248.96,17209.11,10504.96
2248.96,2229.52,27782.42
52715.4,2229.52,11469.17
100600.33,9093073.58,476016.88
3052355.71,4288741.52,410313.22
2248.96,21485.08,1156.15
585400.87,9752377.35,221520.69
1092512.74,1585615.18,1156.15
52322.46,72267.24,1156.15
54758.03,1048685.52,1156.15
1665774.96,10213965.62,1156.15
2248.96,2229.52,1156.15
10742.62,640181.27,443095.3
2844887.03,709079.57,1156.15
2248.96,248041.05,19070.82
5669603.64,22718912.05,37152.05
22684.64,2321.01,20105.53
874466.5,505432.38,47780.22
2248.96,216346.75,1156.15
2248.96,2229.52,1156.15
172817.46,2229.52,1156.15
852798.22,1151658.72,1156.15
2248.96,2229.52,1156.15
2248.96,2422.53,1156.15
2248.96,858119.42,1156.15
667432.99,313099.61,1156.15
294755.08,4222809.98,137806.22
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
339300.02,270349.65,170681.22
2248.96,2229.52,1156.15
258679.02,38168.69,1156.15
16693.85,2229.52,1156.15
1390745.57,884237.72,1156.15
60708.11,2229.52,31620.85
2248.96,29957.33,1156.15
80198.65,93261,38310.18
2248.96,2229.52,1156.15
30083.68,103808.16,60377.82
15607,190850.94,16209.5
251172.76,300795.04,5620.26
2248.96,2229.52,1156.15
197941.65,1211629.84,1156.15
2248.96,178221.64,1156.15
1490941.17,1214551.54,1156.15
487864.3,3009208.53,82520.22
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1576350.97,10734877.23,546525.66
2248.96,2229.52,39297.66
192371.37,1812299.98,202836.38
320556.69,2078749.98,768920.45
14691.12,2409.86,1156.15
2248.96,2229.52,1156.15
794407.54,67822021.25,368822.78
2248.96,2229.52,1156.15
2053832.98,13739208.77,211665.65
209517.19,235197.26,1156.15
712937.76,7379481.04,351792.33
2032134.64,3137674.3,383796.15
29470.89,214045.47,37313.66
8407.05,48928.52,21050.89
34028.4,470418.83,15164.44
8662.2,6652.09,1156.15
54723.96,2229.52,1156.15
133014.75,3093751.59,209161.93
2248.96,633604.93,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,11469.15
2248.96,2229.52,1156.15
160524.51,402572.97,1156.15
2296477.78,16462651.47,239621.28
733025.01,1446189.31,1156.15
18683848.99,9029287.71,76841.71
204885.63,345340.53,1156.15
101269.48,262810.26,8510.68
22689.84,2353.71,12428.7
28697.03,2229.52,10509.56
2248.96,34190.39,1863.34
2248.96,2229.52,1156.15
2981789.22,1230689.22,331600.91
2248.96,6658.65,1156.15
275881.86,151525.35,235970.5
133819.48,171732.73,1156.15
269991.02,37314659.63,263954.94
2248.96,2229.52,1156.15
40482.13,42626.59,1156.15
17539.48,199190.37,46914.23
203231.32,633328.49,17033.85
60703.41,6599.19,1156.15
69249.15,262874.48,1156.15
60080.14,114576.41,11434.8
2248.96,2229.52,1156.15
6598.41,17233.2,3787.73
1849601.06,1849590.56,3227.65
2224150.62,50997.17,1156.15
88537.67,385535.16,40140.05
2463002.74,13234521.09,253082.83
938142.37,225984.42,1156.15
3178426.18,3224780.19,544982.77
36880.52,627728.45,376886.54
2248.96,2229.52,1156.15
489643.67,950724.33,21734.85
2248.96,2229.52,1156.15
2248.96,76554.69,1156.15
2248.96,116797.86,1156.15
2248.96,2229.52,1156.15
97134.23,9052576.13,39410.09
1511545.39,21423716.45,286085.01
538500.02,782490.25,223302.82
2248.96,12786622.15,80491.26
2248.96,2229.52,1156.15
4684.34,2229.52,1156.15
2751895.32,17005340.59,20666.01
604997.11,380940.68,1156.15
3425902.39,19168129.61,295410.88
2248.96,2229.52,1156.15
156113.2,118596.34,39262.04
29375.39,3386834.48,47859.1
2248.96,2229.52,1156.15
15973.07,118554.83,82444.17
2248.96,2229.52,1156.15
62721.38,2229.52,14347.98
50796.78,339123.62,5608.55
2806228.56,12688893.5,473958.2
2248.96,2229.52,11469.15
1173118.54,3560460.21,284827.87
12680.46,2229.52,16267.18
300715.88,4598286.35,1156.15
2248.96,2229.52,27782.42
2248.96,2229.52,19145.98
2248.96,99764.48,21994.95
10206.6,80566.61,51748.5
1695979.17,36744317.07,6524576.62
2248.96,2229.52,1156.15
2248.96,59394.6,51754.97
42628.72,17207.81,1156.15
2248.96,2229.52,1156.15
1111937.46,636709.35,1156.15
2248.96,27770.81,17218.95
2248.96,89157.82,25836.61
2248.96,48967.78,13374.06
117159.1,976237.46,87939.63
438872.07,3886416.78,15079.91
36044.39,110107.2,71891.12
12230.87,2463084.43,615266.58
2248.96,2422.53,1156.15
18695.44,2229.52,1156.15
2248.96,161277.15,1156.15
2248.96,3557797.49,1691606.03
42547.94,29864.08,13379.9
74629.91,21411.38,1156.15
9746906.64,43751231.1,31682.93
28701.58,2229.52,3792.33
54365.41,1114232.05,27442.49
42364.73,61622.74,16249
23264.79,2702673.99,56704.65
197653.95,2269077.92,370627.22
2248.96,15115.58,4747.98
6660.77,2229.52,38338.06
931055.12,414454.09,11343.14
580326.43,1545828.52,15795.33
508462.52,3204306.11,519079.75
2248.96,53256.01,1156.15
2248.96,2229.52,1156.15
2248.96,553118.57,1156.15
1347268.37,10955427.83,39788.07
2248.96,9958682.97,173477.5
44670.76,2229.52,68085.79
390617.73,1450067.33,166482.21
35056.01,633233.72,79408.05
73614.7,2647528.84,62479.12
740760.37,4292571.06,62935.89
2248.96,385791.69,1156.15
4746313.11,3871260.04,59226.26
14641,10870.88,3789.68
331170.08,1014515.8,1156.15
13457.51,1271122.69,1156.15
253165.79,8021102.43,1156.15
59802.86,163295.91,10460.3
58621.04,19257.49,13383.14
366861.27,21114.33,1156.15
2248.96,44783.76,1156.15
2391.6,53255.55,1156.15
53520.57,209825.8,27718.93
2248.96,76498.49,14325.24
2248.96,17160.07,22020.2
2248.96,3455380.86,873096.39
1214277.53,2258125.09,710329.86
1988408.01,4176977.39,51456
2831465.2,5503888.11,109586.17
740499.64,1539375.99,1156.15
30696.67,2229.52,13388.37
34102.77,108292.6,1156.15
2248.96,2229.52,1156.15
1170504.47,182987.65,94899.31
4683.2,2420.04,1156.15
1693772.07,43020.16,11456.67
2248.96,10805.88,22022.14
32693.3,4509.61,1156.15
2248.96,12932.12,20102.29
2248.96,2229.52,1156.15
1764281.39,12199047.75,360874.81
17763.82,165496.55,1156.15
2248.96,25652.75,17219.59
46717.62,2229.52,1156.15
1517235.7,11644284.3,381196.03
28703.36,2229.52,1156.15
1120085.5,1631028.44,271983.19
49221642.31,119195035.9,298422.78
521408.18,645696.97,20868.48
2248.96,2229.52,8590.34
4188581.58,3377671.52,211953.94
83543.7,5106194.1,150970.64
2248.96,2229.52,1156.15
601841.9,582122.79,9372.68
585859.69,226319.01,6602.63
2248.96,195652167.4,1208746.23
62658.66,8499.62,51770.53
625744.73,1655985.36,1156.15
1069819.52,2732796.35,193918.61
505592.53,2367772.12,1156.15
2248.96,2607638.41,1156.15
96433.63,57343.94,13371.5
130849.53,336781.09,39195.35
409004.45,2229.52,1156.15
90491.42,398396.81,3671.22
1459130.84,119377.63,42140.61
42661.89,10834.22,5708.89
2248.96,2422.53,1156.15
204443.85,67730.38,35439.18
1067151.2,1436201.2,276840.74
57118.8,284067.29,1156.15
2522304.62,5678351.28,1156.15
1269682.84,2229.52,5711.92
1983609.47,1851032.81,129894.75
40374.58,59502.63,17209.25
488600.44,3921706.79,171484.34
2131126.64,4778577.91,1156.15
2248.96,19367.02,1156.15
20357.52,61709.49,1156.15
957938.24,958544.7,62995.37
2248.96,4540.59,1156.15
14692.27,2229.52,1156.15
58480.25,391936.23,36299.69
2248.96,32043.72,8581.22
2248.96,381555.58,1156.15
812821.27,1468561.59,199103.05
33619.41,193015.07,1156.15
16693.85,2229.52,1156.15
18249.84,74208.38,50790.84
4085085.47,7401286.1,892041.94
3768952.51,29930401.73,101160.37
20623.37,15112.13,1156.15
2248.96,2229.52,9549.94
2248.96,2229.52,1156.15
118769.72,351709.67,18079.53
226773.38,1067496.51,18820.35
2248.96,2229.52,13388.36
2248.96,2229.52,19145.98
2248.96,2229.52,25863.21
2248.96,2229.52,17226.78
130842.99,1042181.47,17868.48
2248.96,2229.52,1156.15
2248.96,2229.52,17226.78
2248.96,2229.52,1156.15
20260.2,777509.08,24666.6
1375737.58,2229.52,48894.13
2248.96,2229.52,11469.15
2759768.44,2293345.39,29001.28
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
743428.63,6938613.48,418139.68
2248.96,2229.52,1156.15
2248.96,2229.52,42176.47
2248.96,2229.52,12428.76
2248.96,2229.52,18186.38
3638517.64,6140903.03,38380.87
2248.96,2229.52,1156.15
518975.53,5251394.19,268957.38
2248.96,506505.87,4597.78
935408.44,2229.52,20105.88
295012.85,39696280.2,19428409.42
793801.22,1275184.33,352698.57
2248.96,2229.52,1156.15
14688.54,2229.52,6671.14
2248.96,2229.52,1156.15
976187.42,2872274.92,1283984.46
2248.96,2229.52,1156.15
2248.96,2229.52,3792.32
2248.96,2229.52,14347.96
2248.96,2229.52,7630.74
2248.96,2229.52,26822.81
2248.96,2229.52,1156.15
794854.44,32343750.05,104261.12
7248377.7,3060677.52,806044.81
2248.96,2229.52,75762.55
2248.96,159147.85,3744.35
2248.96,2229.52,1156.15
2248.96,2229.52,3792.32
2248.96,2229.52,1156.15
24700.19,2229.52,1156.15
2248.96,2229.52,1156.15
1971111.78,7851904.84,525336.01
218853.91,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,12428.76
14111.34,805131.75,5466.11
2248.96,2229.52,33540.04
2248.96,2229.52,19145.98
407084.36,3481468.44,116921.57
2248.96,2229.52,35459.25
22669.55,2229.52,44095.69
5502334.44,46947627.45,1479705.85
2248.96,512565.78,73687.32
58691.59,2229.52,53691.74
2248.96,2229.52,42176.47
1627031.1,15119078.55,1068169.01
46707.4,2229.52,16267.19
2248.96,2229.52,8590.34
2248.96,2229.52,24903.61
182818.4,2229.52,11469.21
2248.96,2229.52,1156.15
86730.65,2229.52,28742.05
2248.96,2229.52,21065.19
50693.04,2229.52,42176.49
94743.48,2229.52,19146.01
44690.23,2229.52,39297.68
2051748.4,1117533.91,267342.12
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,42176.47
694741.12,1490707.29,1156.15
5053377.9,14255891.3,21506.41
2248.96,180339.7,1156.15
2248.96,2635092.45,19300.8
148778.8,353780.86,21917.31
587129.41,2229.52,24903.79
252674.27,38174.8,1156.15
2779798.73,6139335.01,114189.95
2248.96,2229.52,1156.15
4147.13,447210.96,1156.15
2248.96,2229.52,112227.56
2248.96,2229.52,1156.15
2248.96,2229.52,22024.79
1168883.27,13756092.25,437167.09
2248.96,2229.52,18186.38
3518968.09,13051868.44,118794.29
2248.96,2229.52,1156.15
68734.57,2229.52,1873.13
98751.85,2229.52,11469.18
2248.96,296833.11,1156.15
408628.62,65474.27,19126.63
70732.91,2229.52,6671.15
1238076.32,12884415.94,195613.68
10684.07,2229.52,8590.34
111757.05,881301.7,1156.15
1105778.55,631356.37,264611.93
30704.94,2229.52,1156.15
54723.96,2229.52,1156.15
46691.82,2229.52,39297.68
1931803.1,410963.15,94829.63
41733.28,523366.32,14188.65
16670,2229.52,36418.86
414998.98,2229.52,16267.3
2248.96,2229.52,1156.15
18680.67,2229.52,22984.4
46717.62,2229.52,1156.15
544045,7792317.08,932225.71
369284.51,16484819.51,2456296.54
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
3105132.03,2229.52,11470.12
2248.96,142125.7,21982
2248.96,367491.23,319389.91
2248.96,2229.52,1156.15
42714.45,2229.52,1156.15
2248.96,108325.61,1156.15
2248.96,2229.52,4751.93
52722.37,2229.52,1156.15
182232.03,103829.29,19114.9
40712.38,2229.52,1873.13
33214.7,260679.64,27703.38
68546.35,1585955.48,1656703.49
2682.76,2229.52,1156.15
1087441.2,2229.52,149652.44
2103709.81,20731113.35,642309.3
2248.96,42665.7,1156.15
2090799.73,9541513.93,1630281.73
70736.64,2229.52,1156.15
69672.1,188742.32,1156.15
12690.68,2229.52,1156.15
691269.5,2072239.29,220029.78
12690.68,2229.52,1156.15
2270279.33,385602.07,1156.15
2248.96,2229.52,1156.15
30425.87,51109.01,1156.15
36092.78,1864142.28,3223.21
2248.96,2229.52,1156.15
216852.33,2229.52,1156.15
58727.13,2229.52,1156.15
1348278.83,51719987.52,885212.72
849474.48,321044.42,81422.68
8550027.01,24055361.71,353412.4
1595662.68,41732553.56,526495.29
168735.26,2773063.89,403099.66
2248.96,2229.52,33540.04
18691.06,2229.52,7630.74
518401.67,821485.88,23693.56
14692.27,2229.52,1156.15
1163329.56,1452106.14,1156.15
1070981.73,4219576.36,711649.57
8687.51,2229.52,1156.15
66099.58,112468.59,7597.03
40694.86,2229.52,27782.43
2248.96,2229.52,6671.13
36700.12,2229.52,15307.58
2248.96,2229.52,8590.34
130773.31,2229.52,17226.82
9177395.59,13065530.31,36264.29
20681.6,2229.52,23944.01
52457.64,44594.5,33527.05
110493.21,44470.1,48880.73
1661136.62,7043162.44,1014020.9
3273095.24,2229.52,260967.1
64731.89,2229.52,1156.15
83892.43,150550.87,13343.01
66059.35,468227.35,24761.14
66733.47,2229.52,1156.15
447081.95,13575177.01,816265.39
573077.92,2816677.67,12528.08
2248.96,731035.72,1156.15
5955.37,481097.9,1156.15
4670.87,2229.52,21065.19
3081616.1,1987099.36,245005.47
120261.56,4651360.73,13886.5
71948.03,135614.02,42135.65
710319.28,7746970.1,1096331.61
297633.66,4085710.24,2544.16
917726.71,996947.58,7326.68
221312.8,912950.3,500588.07
260091.84,843026.02,1156.15
587141.09,2229.52,7630.92
1257601.47,3846601.25,216608.63
90521.75,42575.72,1156.15
2248.96,2229.52,1156.15
1225429.74,17154755.99,611735.55
199040.02,271747.7,373156.93
2248.96,38429.57,1156.15
20826.63,1031768.46,2518.03
110042.87,478830.12,11323.46
5173974.96,5395927.46,33810.57
377766.19,558855.8,55440.72
6547.88,23497.47,24897.07
2248.96,2229.52,1156.15
19176.62,970353.87,1156.15
1302595.33,3701199.24,31449.77
1126018.07,7460652.07,10036076.4
6413274.42,2489337.9,383034.74
188647.74,34003.78,1156.15
2248.96,25721.2,1156.15
328667.37,2151805.61,25206.14
626212.67,872306.53,1156.15
2248.96,2422.53,1156.15
2248.96,2229.52,1156.15
2248.96,417562.61,1156.15
3146697.86,2187171.22,1156.15
1006488.18,517941.1,63130.05
493626.98,2330760.52,239142.82
216704.23,726468.06,26601.41
3344064.45,1254383.99,152147.99
38314.52,70107.23,14327.2
4274377.57,22367940.58,223422.23
108075.95,2525162.73,438680.72
7618084.93,55017937.8,1341935.08
2248.96,15130.9,1156.15
2248.96,17248.96,1156.15
2248.96,25721.2,1156.15
2248.96,1494937.69,169347.31
450505.15,796215.99,5468.83
40613.67,17125.04,21060.61
442407.83,8145204.44,3139203.84
338880.54,7269465.21,909355.08
8673727.9,6620748.74,54547.45
4676.07,2229.52,13388.36
302920.46,2229.52,1156.15
2248.96,2229.52,1156.15
1727823.72,2229.52,333896.58
2248.96,2229.52,1156.15
11431246.4,113369145.1,164899.57
2248.96,2229.52,18186.38
8234677.41,27718579.16,664163.58
35983.54,1483306.9,403493.89
2248.96,42545554.75,3478943.94
1005479.05,3469391.02,323239.82
25724.25,521211.41,26664.15
4269574.46,15747882.07,995046.99
57585.2,197043.89,44036.08
2248.96,337076.25,1156.15
2248.96,2229.52,411623.97
2248.96,2229.52,1156.15
2248.96,152740.53,16221.15
2248.96,2229.52,16267.17
2248.96,2229.52,46014.89
2248.96,2229.52,14347.96
2248.96,2229.52,1156.15
3525017.62,11296219.42,67512.38
80630.28,21377.7,7624.87
2248.96,2084322.83,36742
2248.96,101971.42,1156.15
18685.86,2229.52,15307.57
3785122.01,44176804.91,993074.64
230168.07,1527186.41,1156.15
472661.31,416919.54,39170.86
5246309.96,26146161.06,2068542.73
184198.23,2195793.81,174890.7
2248.96,701163.2,52518.41
15328849.71,4887851.32,36844.67
593086.15,2229.52,95914.47
2159758.41,2560743.56,49071.2
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
