EYFP_MEFL,mKate_MEFL,EBFP2_MEFL
161859.46,15843488.41,911532.32
2248.96,2229.52,1156.15
1078671.54,11353174.89,208556.55
2248.96,1167356.46,1156.15
14001.6,15515590.57,356022.66
1826168.41,26968355.12,306461.09
91472.75,576279.23,11293.67
2248.96,587005.02,1156.15
1083357.82,10557681.43,1156.15
111777.1,1978548.73,2463609.32
2248.96,58617263.12,7465018.67
18956.82,281081.54,213860.05
20697.02,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,106155.44,13356.58
4093900.51,27253644.14,911883.12
244498.78,4632922.82,2820729.57
2248.96,2229.52,1156.15
75689.21,68136.13,965293.96
2248.96,2229.52,1156.15
6833861.9,33686288.49,225720.28
2248.96,2594734.72,46182.01
2723816.07,14550227.35,97225.05
1628396.8,6546087.36,368360.32
2248.96,1044508.87,1156.15
2248.96,53256.01,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,4009801.5,989998.46
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
792974.16,2434555.92,662295.8
2248.96,2229.52,1156.15
1669319.95,13423961.64,223277.23
1215206.95,42333.37,286862.82
136868.06,7639776.94,541714.08
2248.96,2229.52,1156.15
160807.96,2229.52,1156.15
2248.96,2229.52,1156.15
146029.69,454395.35,269464.02
1083959.96,97439990.43,2972767.55
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1109045.36,80951637.35,4306857.04
39236.75,13658151.79,2318018.05
1930813.5,10408736.73,2938914.47
168679.7,14728482.13,3113201.53
2248.96,2229.52,617938.81
2248.96,159949.81,312736.13
10935819.28,6189728.23,260034.14
30704.94,2229.52,1156.15
11950.33,2236954.78,1156.15
2248.96,9929685.53,506468.44
2248.96,2229.52,1156.15
2248.96,2340593.58,1034650.38
2248.96,2229.52,1156.15
410097.61,1534438.38,244184.23
1039217.08,3559691.47,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
91561.65,3710734.66,70790.56
1064392.46,2932279.18,601688.73
478796.5,2229.52,390512.82
1699426.02,1840612.88,157726.41
1131377.22,3171223.21,181309.76
280374.55,58060.9,298373.25
40605.04,2125179.86,2863718.63
524503.09,105676.07,1156.15
2355675.75,12055081.28,205463.21
2248.96,2229.52,654403.73
2248.96,2229.52,1156.15
102694.25,4847838.61,632770.12
106765.16,2229.52,1156.15
2248.96,527701.81,1156.15
2248.96,2229.52,1156.15
80126.01,13814.52,788743.72
483063.11,2229.52,1156.15
666718.94,19680871.75,11850788.79
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,1968693.6,828449.48
2248.96,2229.52,1156.15
322081.78,3126230.91,1489261.79
5370551.24,60333427.14,576466.69
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
9428894.85,95637594.38,1156.15
234797.28,2229.52,103591.19
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
391834.05,11404681.27,214298.43
112769.91,2229.52,1156.15
50720.79,2229.52,1156.15
2248.96,2229.52,1156.15
214585.67,15075410.16,6186702.34
74739.8,2229.52,1156.15
90752.49,2229.52,1156.15
4764262.27,18935797.86,319471.96
396994.95,2229.52,1156.15
515818.28,3714192.09,152355.73
2248.96,2229.52,1156.15
24700.19,2229.52,1156.15
28703.36,2229.52,1156.15
129354.72,2555595.9,1244737.66
1547007.94,1904718.09,61746.56
8687.51,2229.52,1156.15
901711.02,1153851.04,4446400.41
583489.72,10403536.87,503444.81
627177.21,2229.52,1156.15
4251388.55,1835459.27,261365.07
1187504.54,7314377.95,605147.34
373505.54,559432.96,418170.33
56725.55,2229.52,1156.15
426677.26,51552502.35,645363.26
112769.91,2229.52,1156.15
2248.96,2229.52,1156.15
163567.83,10918908.24,1436980.65
146796.86,2229.52,1156.15
477699.79,177689.78,509449.23
30771759.26,43665341.16,261054.21
585143.93,2229.52,1156.15
162576.45,2258670.78,4810711.31
1021301.93,2229.52,278239.33
94755.66,2229.52,1156.15
2248.96,2229.52,1156.15
1310853.6,2608411.06,1156.15
42212.99,1434250.14,482196.29
328834.72,1733216.98,338164.52
24700.19,2229.52,1156.15
2248.96,2229.52,1156.15
1495843.11,2229.52,33540.51
30331.83,2229.52,552685.72
28703.36,2229.52,1156.15
244697.81,2086677.51,417703.51
22698.6,2229.52,1156.15
80941,1362371.26,2927285.59
90752.49,2229.52,1156.15
343026.79,2963111.59,1491230.89
339825.82,4058144,1156.15
639202.48,15660389.66,1020023.42
6562555,20119947.7,846891.44
12690.68,2229.52,1156.15
10689.1,2229.52,1156.15
4317394.67,6026063.4,482711.97
371071.78,18606375.34,2626457.32
24700.19,2229.52,1156.15
50688.5,2229.52,48893.72
172206.56,38538792.26,1304749.55
143432.93,1265798.87,225074.3
82733.98,2229.52,19146.01
72720.86,2229.52,26822.84
2248.96,2229.52,1156.15
46714.54,2229.52,5711.54
1215583.91,860416.58,1656925.26
82727.48,2229.52,28742.05
104256.73,2229.52,750364.15
280549.33,54773.03,75746.45
408100.3,2229.52,1337641.76
112084.54,2229.52,1014255.21
70723.17,2229.52,21065.21
435063.91,342887.34,24799.45
2619.3,2229.52,94954.68
52702.41,2229.52,30661.24
72724.75,2229.52,21065.21
923915.72,538964.82,616814.32
96734.03,2229.52,35459.28
62638.93,2229.52,136217.67
2248.96,2229.52,23944
30251.37,9469250.03,688933.69
539806.93,191156.63,316565.01
26701.78,2229.52,1156.15
52650.48,2229.52,107429.55
2248.96,810410.93,260718.78
904555.16,1837704.38,532931.9
304608.26,2802165.7,500010.61
52706.96,2229.52,23944.02
436807.99,10841705.01,601190.31
55974.24,5381707.54,118259.94
530857.28,2567602.67,2307973.55
69772.66,23439353.28,4782166.55
92247.22,2172519.21,191211.05
286895.63,2229.52,19146.07
59368.6,3668022.78,658080.36
2248.96,2229.52,19145.98
44697.37,2229.52,28742.03
2503815.11,2923823.56,254315.18
12662.93,2229.52,42176.48
52695.27,2229.52,41216.89
127876.76,12073604.29,5835445.87
52907.94,1693646.99,246054.77
1119494.6,677755.55,307779.85
306508.98,4216799.97,551396.77
34668.03,2229.52,60408.96
28656.13,2229.52,70964.6
70692.01,2229.52,67126.2
24662.05,2229.52,57530.15
191771.27,6471784.46,254190.32
10665.24,2229.52,36418.85
302875.83,2229.52,67126.27
74708.81,2229.52,46974.52
26609.11,2229.52,138136.86
324899.74,2229.52,57530.24
54672.19,2229.52,77681.84
590376.88,2548297.95,361905.45
854935.87,29429982.05,928490.75
530812.31,7063266.9,44816.16
2248.96,2229.52,87277.85
2248.96,2229.52,25863.21
2248.96,2229.52,14347.96
2248.96,2229.52,39297.66
2248.96,2229.52,59449.35
2248.96,2229.52,11469.15
2248.96,2229.52,3792.32
2248.96,2229.52,13388.36
577063.75,2229.52,110308.52
2705475.48,584171.51,20887.29
700441.8,2099880.06,1187300.74
344911.72,2229.52,63287.87
974096.59,21947162.12,346379.99
56691.95,2229.52,50812.93
228843.16,2229.52,28742.09
123945.42,14132216.55,397708.42
584228.1,154049.46,67079.68
4681.26,2229.52,5711.53
556957.64,2229.52,243693.45
68602.13,2229.52,197632.31
70705.64,2229.52,46974.52
96800.73,13248020.29,632121.7
391144.46,7558808.47,1091591.15
1310260.22,3631022.74,1089912.85
4679.96,2229.52,7630.74
58727.13,2229.52,1156.15
112695.09,6061194.14,2188874.62
48719.21,2229.52,1156.15
36709.7,2229.52,1156.15
505189.01,10729600.34,1046480.18
96630.16,2229.52,188995.89
124751.02,2229.52,43136.12
87648.58,17635830.61,817903.08
404774.88,2229.52,335815.38
590974.26,2750092.91,722654.37
82138.88,315042,1176331.03
8565.02,2309428.22,1384914.8
56719.22,2229.52,10509.57
140755.92,2229.52,54651.37
694758.79,1618639.4,1790078.26
68735.05,2229.52,1156.15
275351.86,16659145.02,835474.46
510778.84,5254591.89,514614.68
158768.87,2229.52,56570.58
28676.91,2229.52,40257.27
378980.7,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
126781.01,2229.52,1156.15
60216.59,12325723.95,365634.1
2248.96,4139147.2,1454406.48
244984.26,214072.66,973885.81
3748470.44,8968293.21,59587.51
1557800.38,4699061.96,1897571.84
60662.66,2229.52,98793.12
30652.52,2229.52,78641.43
62508.63,385508.48,52614.9
6641.3,2229.52,67126.18
1597581.46,8782525.3,427172.09
341131.15,656004.44,130260.02
134697.92,2229.52,133338.88
456092.19,5940675.61,1560371.72
2662.15,2229.52,31620.83
2248.96,2229.52,16267.17
34649.2,2229.52,88237.47
1057067.83,51182.97,236001.17
40689.01,2229.52,36418.86
520877.23,1980830.42,1333196.76
30666.81,2229.52,57530.15
2248.96,2229.52,15307.57
358763.75,2229.52,298390.82
6664.02,2229.52,33540.04
136718.34,2229.52,105510.37
91016.55,1551483.26,1291105.46
721180.42,2229.52,106470.15
54692.32,2229.52,47934.11
8683.78,2229.52,6671.14
135752.63,14432089.36,1101005.45
28464.89,1954859.74,1580782.19
12657.09,2229.52,50812.91
34748.17,8925451.98,1555621.05
2248.96,2229.52,1873.11
22696.17,2229.52,4751.93
1072488.77,3884584.15,1288473.08
2248.96,2229.52,22984.4
254258.84,461771.82,3651.85
2248.96,2229.52,1156.15
18628.08,2229.52,100712.32
38697.81,2229.52,21065.2
96241.01,2508720.7,323533.46
1755662.91,2516491.43,92266.85
600757.43,17125746.71,1106899.32
198609.06,2229.52,339653.74
128732.13,2229.52,75762.65
255484.25,57383189.68,3241225.31
2248.96,305208.26,23851.36
2248.96,203265.08,1083283.81
1710767.72,52101036.54,347718.81
413007.62,2229.52,1156.15
2248.96,2229.52,1156.15
645350.71,675308.54,1156.15
2248.96,887268.21,1113782.01
42714.45,2229.52,1156.15
2248.96,2229.52,1156.15
380909.09,2229.52,109348.86
43768.37,45925288.4,1628756.77
2248.96,2229.52,31620.83
524170.45,472758.62,343347.8
550793.96,4503489.27,3796685.11
177941.63,139325.41,140013.98
240838.4,2229.52,49853.38
77877.83,1165871.68,329701.51
26681.17,2229.52,31620.84
15363.94,582633.08,29524.18
170640.32,317670.53,538194.55
28663.92,2229.52,59449.35
118724.85,2229.52,74803.04
2248.96,2229.52,13388.36
582515.44,799876.39,109104.8
12690.68,2229.52,1156.15
2248.96,1651347.2,7704099.02
2248.96,2229.52,1156.15
712667.81,290452.56,1328915.4
12395.14,53217.8,7615.14
55979.57,480949.98,23797.65
18360.57,411170.24,5586.52
48119.99,769875.75,318307.33
2248.96,13012.83,1156.15
2248.96,29957.33,1156.15
2248.96,2229.52,1156.15
2248.96,756396.26,14117.43
2248.96,163343.1,13339.1
661255.45,2026253.67,580854.4
58161.18,1816169.6,320866.31
2248.96,24624012.17,2661082.92
9215.74,1660742.81,25356.24
2248.96,76494.41,15284.85
2248.96,2229.52,1873.11
14553.82,25680.96,7623.56
5341.06,1971490.96,168242.04
2248.96,173757.66,54598.82
91813.37,1163187.56,459248.7
292928.6,5426914.88,4365447.13
14387.24,55350.18,3776.08
247089.04,2056216.57,109680.38
52204.53,89077.89,32553.85
240711.53,3831741.54,467069.46
2248.96,104089.48,1156.15
2248.96,135751.08,26781.97
16772.92,339177.61,1156.15
425798.29,10558385.25,1481232.49
70955.05,641158.41,199355.95
309225.84,9797377.1,2651220.55
2248.96,121033.98,1156.15
2248.96,108224.46,24871.17
2248.96,57492.13,1156.15
320430.86,5958984.12,775411.26
314503.94,4987986.39,1308.77
2461303.45,933982.67,1156.15
39135.91,273312.41,44012.76
228090.27,3216808.74,634228.22
644111.18,2636260.58,85513.03
425200.49,16758222.11,413219.02
581863.16,221976.6,32513.23
104893.35,74570442.03,3938401.04
73760.41,171721.22,18134.55
2248.96,2246053.74,1349428.92
2248.96,55374.07,1156.15
117540.55,6502055.15,3109958.42
41431.08,2189622.52,1160404.44
2248.96,112448.32,27748.69
63902.45,144151.64,28698.6
8160.89,7319575.89,1157876.8
257993.35,3262095.57,437495.88
19661.25,178003.63,47880.31
2248.96,171745.87,29649.77
61265.76,155514.06,842438.13
30606.71,364376.76,48782.94
2248.96,3025965.91,743681.31
31676068.77,257975.72,72805.53
242436.76,78428.14,1156.15
2248.96,2753212.92,131538.2
142746.98,3105170.36,509514.04
1179021.21,1502728.16,46515.79
89692.15,184360.17,30605.52
33856.06,150622.17,8544.97
79379.18,228526.76,106400.62
2195388.09,6401921.78,762801.06
2248.96,137978.46,1156.15
6286.57,70123.43,18165.6
286026.18,468891.33,313601.32
730191.53,9936971.29,608184.14
2511896.42,8161342.97,348674.55
15387.63,231158.49,1156.15
159652.81,27118856.47,3659266.41
2248.96,639355.17,142739.95
133658.02,550863.74,1156.15
47280.06,254424.61,1156.15
313961.61,27413890.49,989561.99
22057.01,114658.99,1156.15
35408.93,1558678.38,609785.42
869440.49,33246081.02,573230.97
83930.27,4974785.31,669196.2
33981.93,129473.22,1156.15
2248.96,1597322.93,1156.15
83223.26,267015.65,20024.63
92755.76,347389.62,43990.12
707892.69,3940065.09,1278860.18
2248.96,137978.46,1156.15
2826176.77,1155076.02,219350.51
55282.74,1496327.63,1319910.42
817655.66,5524326.7,266954.74
6377907.7,3674038.85,1218486.48
2248.96,97735.3,1156.15
2248.96,91381.11,1156.15
12068.62,108209.74,25830.78
9975.06,120797.53,54615.01
23779.27,161169.52,21016.58
2248.96,176799.84,334801.83
45860.02,141798.46,88194.68
25351.72,226484.05,101603.24
574667.87,5580997.29,943457.25
27726.46,165201.3,68035.87
1279183.84,8463219.81,381208.76
64122.63,451084.6,71786.9
38067.55,105852.69,75730.84
84076.18,112213.21,63254.06
209985.93,145994.46,58445.72
206700.52,920150.14,1299934.82
23961.98,125019.41,54613.72
57732.81,171643.49,40205.43
12106569.29,38490733.36,291423.95
2248.96,194864.7,71865.22
127955.49,836377.97,101416.82
52589.96,7616589.08,1033037.72
2248.96,346572.2,257981.76
2248.96,5118865.12,183593.26
5519.18,201328.81,44994.37
33573.73,194921.62,50753.95
622579.7,1158246.96,1156.15
2248.96,127340.15,12390.5
2248.96,114631.78,12394.38
2248.96,4395739.56,3865809.44
2248.96,1094869.23,111893.43
60071.95,116718.99,5676.53
3341753.61,8337572.65,49224.67
277580.09,3384439.72,53617.45
2248.96,124964.58,72846.19
5829.47,146234.69,50768.83
5955.11,127278.4,25824.95
2248.96,110443.67,1156.15
160277.39,1469053.2,239406.21
218456.68,2522510.88,40446.47
59832.37,154705.14,38291.4
65694.21,175740.69,70911.46
27698.65,171608.61,55559.09
25978.75,127307.1,14309.71
2248.96,379279.11,38222.76
606136.82,489607.44,346221.48
205764.71,1241185.64,21646.07
89603.36,203548.41,1156.15
49111.03,1161212.04,1430367.1
2248.96,1302868.45,11071.58
30469.31,732688.58,102408.11
271810.02,542215.35,9384.88
1166803.16,19788055.08,1156.15
57976.77,133684.92,1156.15
632380.23,814083.81,242485.22
51694.08,182406.45,1156.15
150133.41,1430906.49,744168.86
46216.4,86994.54,25837.27
2248.96,59582.61,7613.2
54782.6,1761425.16,2731404.89
743987.2,1979903.17,6066.63
647378.61,930553.62,741442.93
2248.96,135632.55,54610.48
33945.68,135827.4,1156.15
22177.85,93478.38,1156.15
2248.96,125270.1,1156.15
484762.06,2142688.31,139401.63
43748.23,165242.24,54601.43
69573.54,199092.51,57469.89
2248.96,165297.68,51722.6
2248.96,118426.47,116030.3
2248.96,38238.5,46003.82
2248.96,112346.13,51738.79
125471.28,4562971.41,1867865.78
2248.96,71845.46,112206.13
114013.41,821467.7,124451.84
2248.96,1668528.75,190405.5
12378.33,398153.26,79479.9
211068.46,8539681.69,1580688.58
686860.13,1456398.28,101227.3
2248.96,82746.41,39273
2248.96,101971.42,1156.15
112917.45,25476500.69,891315.05
2248.96,27839.27,1156.15
2248.96,131576.27,12389.2
2248.96,87064.28,20079.63
147489.45,578242.26,34323.53
1907049.9,8137699.07,1071262.49
431250.41,11378824.97,1302495.62
2248.96,5824616.15,2066117.81
130351.89,2166367.43,134596.38
250545.03,42364431.39,1180751.09
251524.75,10219249.34,1581134.9
974766.68,2495786.23,664196.33
55304.91,905121.08,389276.56
2248.96,34120.91,18176.61
2248.96,70029.86,41196.09
802226.81,6477570.91,241713.71
16693.85,2229.52,1156.15
630886.79,2153567.43,36720.83
18445.38,42527.38,29689.27
2248.96,23546.95,14341.43
374575.65,2786180.78,755269.79
4666.98,2229.52,26822.81
598867.15,753723.6,1156.15
2248.96,27783.07,14340.13
2248.96,57489.07,1856.22
60337.98,11171247.03,3879092.12
1074763.69,4270839.13,609916.05
258480.84,2524616.75,33728.61
2248.96,27839.27,1156.15
46707.4,2229.52,16267.19
190058.67,1487243.22,437078.76
629080.16,2099943.52,195071.64
10689.1,2229.52,1156.15
56212.49,91298.14,7603.5
995429.51,5972194.37,1156.15
35282.63,252318.76,1156.15
33387277.81,5892275.65,92194.61
2077469.16,823237.85,234805.58
18416.36,51121.21,1156.15
1237624.11,11925434.44,79794.89
883121.51,736066.13,100487.87
44146.94,101928.24,1156.15
3450726.63,4499885.01,1464851.85
921255,18077070.79,4435469.79
39864.68,4521009.59,7263723.73
42717.04,349640.32,24797.38
2248.96,2229.52,1156.15
338162.23,8545811.16,111535.18
8275.51,74430.06,1156.15
6232.16,2981556.4,10665985.63
1005233.89,43763.98,1156.15
2248.96,6011150.21,539333.08
256696.94,5152477.28,1177731.29
2248.96,15107.4,6667.19
2781467.28,9000691.24,143063.04
851499.76,6914277.23,635976.92
1829799.19,19461229.06,1977504.57
2248.96,1768232.56,153910.13
1722484.49,2357307.62,177720.14
2248.96,89263.06,1156.15
486451.75,1156063.89,48540.96
2248.96,112561.73,1156.15
2248.96,2229.52,1156.15
1227608.48,1031641.96,241459.11
2248.96,32075.39,1156.15
2248.96,2239542.53,392707.1
15997543.19,74989145.22,302338.72
2248.96,2229.52,1156.15
2248.96,2229.52,19145.98
10405.39,48906.05,25848.91
2248.96,1241387.47,24524.81
107707.71,184350.04,28686.32
864762.41,10570600.96,497636.12
2248.96,65879.57,21045.71
110134.31,3239736.14,252299.41
10412.23,9109983.14,505759.41
81397.36,2213305.62,1060598.53
2248.96,46901.82,1156.15
550816.74,34905640.73,1875864.03
84772.24,17311613.09,1849574.91
78568.43,27582.69,43128.27
832337.71,14043229.53,4213115.49
2436251.28,57506014.85,737584.53
110961.02,315661.69,29605.78
20267.66,74308.53,26800.75
2248.96,63846.31,1156.15
237211.05,2035103.35,96252.4
2248.96,342638.55,186972.37
22659.43,8744.68,3790.33
656259.43,6469877.06,93937.27
2248.96,10894.77,1156.15
691908.29,53506044.02,417340.34
227825.84,2575526.55,520231.57
76478.72,378653.65,166809.7
721955.93,887666.63,349938.19
2248.96,17248.96,1156.15
10397.94,53247.41,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,15307.57
179783.37,20772215.92,899470.17
2248.96,671620.66,26618.17
2248.96,2229.52,22024.79
2248.96,3073294.94,571897.93
375335.07,11953487.59,2152527.88
265845.62,848022.25,318283.44
2248.96,35113692.84,12831583.66
34533.42,383638.59,1156.15
2248.96,597597.82,1156.15
796760.51,7098643.45,129250.37
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
604405.21,2161662.33,628793.14
2248.96,68082.44,1156.15
568537.56,5588989.36,1057647.54
2248.96,2229.52,1156.15
250453.39,7084630.18,68799.69
22624.96,15110.1,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
42714.45,2229.52,1156.15
264065.14,3153364.98,4083059.47
2248.96,209992.57,1156.15
2248.96,17248.96,1156.15
2248.96,159159.08,1156.15
2248.96,4508.92,8589.63
2248.96,1100831.04,204013.45
2248.96,2229.52,4751.93
2248.96,2229.52,23944
34240.85,71861.5,100690.89
2248.96,81127.84,419276.12
18823.2,4403182.92,1118464.93
34681.01,2229.52,41216.88
2248.96,574218.47,19930.73
1554420.93,608574.7,36233.47
10466.21,36124.11,43125.66
2248.96,279888.6,1156.15
2248.96,31986.5,22015.67
361426.89,10072598.52,182079.11
1109408.5,3683908.99,1650304.64
1937033.99,5719935.05,818666.42
2248.96,8745.04,8588.34
103891.32,499853.35,49701.14
60612.52,1302814.86,1002341.06
175600.33,3343490.91,243631.27
78730.16,2229.52,20105.61
2248.96,2229.52,1156.15
246583.19,3378343.38,1492063.52
148283.99,84613.31,63262.5
102162.81,103873.89,27751.31
391919.84,7113330.14,755866.4
38684.84,6614.43,2831.37
28409.77,53213.78,4736.34
370845.07,3435.18,172682
2248.96,4446281.72,955319.35
325120.61,313186.97,62233.03
50163.21,2493148.35,509701.11
2248.96,46901.82,1156.15
2248.96,2229.52,1156.15
506824.45,7305403.86,885354.03
4390.1,53234.11,5695.93
1802825.71,844967.83,668539.34
2248.96,9798518.08,2458340.27
2248.96,2229.52,1156.15
50720.79,2229.52,1156.15
328370.6,99436.47,21035.45
2248.96,836150.99,185861.92
66263.56,82783.03,15282.93
68172.37,99750.02,9520.12
10284.15,72278.3,8568.92
1324582.82,8590808.51,251623.41
2248.96,2682241.96,384894.98
4179074.74,43650812.46,72976.54
62243.11,84872.46,22959.11
56534.26,23111.45,103584.6
2248.96,42665.7,1156.15
732897.71,1742157.85,628921.36
156803.63,2265.41,1156.15
2248.96,1322581.73,355562.88
2248.96,2229.52,1156.15
202708.82,10168.72,123740.21
627695.23,255749.32,48816.15
2248.96,205756.44,1156.15
2248.96,493777.07,9399.69
56138.69,103998.34,9518.83
65754.23,167342,53641.18
28703.36,2229.52,1156.15
2248.96,32075.39,1156.15
62409.69,55203.25,26806.59
59666.55,46434711.28,3356845.16
140221.44,741438.06,508317.33
40566.72,27800.15,1156.15
1757323.64,4800178.26,1979107.07
201172.18,6507446.7,829940.96
237016.07,6524361.79,3811421.09
1795631.5,39689995.67,3143955.86
323052.24,2035781.06,413880.65
2880261.3,11317266.33,252709.25
147414.87,199819.2,365502.11
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
226497.14,63545.45,18167.61
69982.4,14813567.63,9017610.06
102980.57,19166406.35,6464696.57
172160.13,44835373.36,4374512.83
2248.96,27738.11,24895.78
22612.87,17228.16,1156.15
2248.96,1401255.88,2272824.8
318922.68,331724.29,186975.71
326329.78,459591.75,1156.15
47564.4,1225514.42,257713.1
2545.11,21309.9,42170.59
394666.92,54828.72,35443.13
58684.32,1412986.08,1156.15
793512.97,9563138.28,1835630.08
2248.96,1380725.44,130038.5
191638.36,5077617.31,369768.76
26121.56,99682.38,35429.42
89981.59,3572965.6,590937.26
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
248171.28,476615.61,1156.15
2248.96,78672.75,1156.15
2248.96,13012.83,1156.15
2248.96,2229.52,1156.15
42680.86,2229.52,50812.92
972212.79,1591029.86,249924.56
38372.1,57304.85,36401.97
2248.96,17947061.38,1381094.7
2248.96,97735.3,1156.15
2248.96,197284.21,1156.15
331627.68,4764580.43,234560.48
38407.3,53138.21,20090
38469.02,42556.08,18174.03
820595.14,38216999.41,4097291.41
44714.9,2229.52,2832.73
121538.19,216110.81,27717.01
23058.77,288281.83,14260.51
835101.37,10192767.97,200274.81
1117941.65,19565138.28,129278.28
1449321.78,1290167.5,1651036.31
650236.53,867924.42,29436.98
4322812.4,1813847.47,1339964.95
2248.96,55321.96,13372.11
38354.02,63773.48,9531.12
70728.36,2229.52,13388.38
104030.31,122775,65170.04
166758.77,27190535.67,7216491.43
2248.96,4529.36,3791.61
2633.28,10894.32,1156.15
2248.96,2229.52,7630.74
202021.11,5227535.7,1470387.17
39597.19,882921.78,134988.68
36261.63,20642248.75,1113501.31
372896.76,366343.09,2721.42
2248.96,1446872.07,16785.18
4198874.57,13809684.35,558060.66
546980.19,2060311.79,568369.18
421337.64,1313994.5,280716.52
2488380.49,23744052.64,1291998.93
1679574.88,767051.82,94720.78
29692.08,881385.12,1156.15
623174.04,2229.52,1156.15
2248.96,15130.9,1156.15
10367.44,57443.69,10492.66
2248.96,15130.9,1156.15
2248.96,34193.45,1156.15
2219668,5036539.19,81900.54
503854.51,567431.82,1156.15
19958.86,114053.05,143860.11
794161.86,196254.29,53632.34
76590.27,344249.67,287730.14
12690.68,2229.52,1156.15
6037.03,1512347.68,57068.48
382209.46,1170521.91,159850.44
171499.11,219952.74,108322.45
166617.48,631874.05,864363.41
361389.41,6174343.95,3411373.66
22144.75,97658.31,14318.78
64582.05,16781.82,95909.72
34658.64,10861.77,1156.15
44594.05,23559.96,1156.15
75234.69,963800.68,34205.68
114372.97,421642.45,10381.34
93903.54,2928444.56,241838.94
35313.87,149390.7,794459.87
48798.12,2605231.55,1545078
2248.96,80790.8,1156.15
150576.51,391989.78,1753.98
2248.96,1488791.88,120409.45
179179.21,290297.38,1156.15
2248.96,82908.87,1156.15
2248.96,15130.9,1156.15
66008.19,9487250.7,929788.46
2248.96,23567.39,9543.41
411012.74,4902847.46,76183.8
2248.96,85026.93,1156.15
292344.93,3253134.21,46940.36
113349.27,7526661.56,749022.85
140229.26,2321880.32,1910773.18
431727.62,3215494.56,1391355.14
44331.11,65787.35,32560.97
603365.2,2020710.6,404289.25
42706.83,2229.52,12428.77
2677.08,2229.52,9549.94
2762337.1,11621805.47,388879.74
37333.89,6166602.92,333930.62
2248.96,27795.34,11461.32
2248.96,2229.52,1156.15
9609.97,290202.93,2052455.78
