EYFP_MEFL,mKate_MEFL,EBFP2_MEFL
150800.02,2229.52,1156.15
2248.96,434507.12,1156.15
2248.96,2229.52,1156.15
118911.57,1027326.38,27469.05
865356.82,344343.16,77577.15
210564.55,3556167.84,30534.5
2248.96,2229.52,1156.15
1812942.01,8260456.55,120258.83
2248.96,2229.52,580514.23
44163.77,783340.21,141736.33
344526.53,3234217.89,1156.15
697222.44,2229.52,16267.39
20685.5,2229.52,18186.39
236161.45,472237.39,37234.75
65754.55,514579.46,82323.12
54708.55,2229.52,23944.02
12685.65,2229.52,8590.34
28693.14,2229.52,16267.18
112769.91,2229.52,1156.15
2248.96,2229.52,1156.15
44621.56,720398.16,1156.15
60699.67,2229.52,44095.7
453020.66,2229.52,28742.16
98699.26,2229.52,89197.1
88714.71,2229.52,54651.35
2248.96,2229.52,1156.15
2248.96,606030.27,10324.98
2248.96,2229.52,11469.15
2248.96,2229.52,15307.57
2248.96,2229.52,1156.15
540992.37,2229.52,173642.36
6677,2229.52,14347.97
2248.96,2229.52,5711.53
2248.96,2229.52,18186.38
57982.72,13409852.53,439192.13
424622.91,15891165.73,2584105.02
2248.96,2229.52,11469.15
2248.96,2229.52,7630.74
1212595.44,1493261.71,769099.41
40841.84,4425109.57,938052.97
10660.05,2229.52,44095.68
52710.2,2229.52,19146
668967.81,1094589.79,16892.86
308385.84,82099.5,117960.62
29933.74,458876.17,239714.98
2248.96,2229.52,21065.19
2761692.61,10936441.22,1175963.37
2248.96,2229.52,8590.34
1072893.86,28131618.82,379035.35
672268.91,867996.04,7366.1
2248.96,2229.52,1156.15
431719.66,193449.95,301210.67
69305.2,603880.36,1156.15
30694.72,2229.52,16267.18
14692.27,2229.52,1156.15
40712.87,2229.52,1156.15
2248.96,2229.52,2832.72
105845.38,2604906.16,116229.89
2248.96,209992.57,1156.15
3166299.73,16895693.38,800856.46
5723.26,1921237.9,31993.83
78728.21,2229.52,22984.42
66727.79,2229.52,9549.96
236330.38,2541354.68,87461.24
32645.02,2229.52,92075.88
28703.36,2229.52,1156.15
14692.27,2229.52,1156.15
403880.43,14802655.33,1058669.65
56495.92,8266561.27,1592287.39
484825.85,4567155.65,302752.6
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
278901.45,2229.52,1156.15
4598.81,2229.52,127581.22
2248.96,2229.52,27782.42
26668.83,2229.52,49853.31
46709.99,2229.52,12428.77
7005427.74,23280816.8,69606.79
355938.16,4951259.82,1154762.28
2174036,2841624.51,238027.06
560623.93,440291.15,1156.15
2248.96,2806262.95,111370.33
1389910.03,1324949.75,461118.43
1196115.78,5597920.46,2291693.77
54599.35,10440597.11,879597.69
2248.96,227523564.5,4348420.12
17146747.45,68649637.15,73971.83
46717.62,2229.52,1156.15
2248.96,2229.52,8590.34
331565.29,2346704.15,15550.54
24700.19,2229.52,1156.15
915571.17,949903.47,609971.5
1115513.01,6811844.85,1747228.06
2248.96,2229.52,1156.15
3106924.25,2421977.41,576895.06
442799.79,2444336.4,438705.43
4668.93,2229.52,23944
2051275.89,100430989.8,677443.6
39825.68,7112656.95,500612.28
494329.96,482719.52,1156.15
2248.96,300763.7,72792.45
3145219.09,34531632.68,1545875.03
2248.96,2229.52,1156.15
34199.48,4992139.28,87671.74
58545.69,29753.79,35450.79
12676.07,2327.1,21065.13
13993.55,118695.84,49817.64
4500.16,34179.73,3782.55
2248.96,2229.52,1156.15
2248.96,148565.72,1828.38
2248.96,46901.82,1156.15
2245276.89,554966.19,25694.23
2248.96,2229.52,6671.13
2248.96,2229.52,20105.59
627162.85,3898.2,2832.2
2248.96,322249.84,1156.15
4765437.71,17211972.44,1251772.98
4054.83,112559.24,1156.15
10676.43,2341.39,18186.32
2248.96,34193.45,1156.15
577253.3,8453075.33,2432842.07
149476.84,4644045.92,1226826.38
77405.76,230900.26,46904.54
111820.43,160900.15,63239.18
2248.96,2229.52,27782.42
89274.55,254137.67,58412.67
1177229.28,2148056.45,205612.57
25904.57,1096139.75,800887.7
28614.95,15011.01,22980.46
24566.12,25698.37,1156.15
14679.04,4527.93,1156.15
50637.22,6242.54,87276.51
561204.8,17709179.4,1385965.31
997586.88,4089988.12,820124.25
72374.56,65892.71,1156.15
8468.86,40541.08,1156.15
2248.96,284039.91,20979.02
2248.96,2229.52,1156.15
38637.64,15093.82,1156.15
2248.96,10801.8,22981.75
124721.99,357955.55,42067.69
1683584.55,2529595.83,16454.24
2248.96,2229.52,11469.15
788990.77,1104984.46,34162.53
1077563.04,3933573.09,2217353.5
895950.04,3747845.63,116840.15
2248.96,248117.68,1156.15
521621.23,6215970.63,65226.8
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
327762.76,1257993.71,24519.74
1317650.24,2229.52,108389.49
69243.96,3728613.96,353867.87
1937511.9,14845414.61,101932.83
353093.94,2389681.35,362913.55
28632.76,2229.52,105510.34
158980.03,2427429.78,1156.15
1139078.15,9502907.41,478770.44
1969928.95,4960694.63,46418.43
1473085.39,13452185.43,108116.3
88614.41,1076100.95,20736.92
36696.23,2229.52,21065.2
82150.85,103918.76,21993.68
2248.96,2229.52,18186.38
2248.96,695028.69,1156.15
2248.96,2229.52,1156.15
59623.55,546702.88,1156.15
2248.96,266837.94,81439.25
1195018.63,22670813.19,1954452.71
1801031.59,9222176.24,3573574.62
286751.42,27485.53,16259.43
689843.19,6864752.88,367303.3
2248.96,42665.7,1156.15
367404.23,1294990.99,279762.72
369591.23,595102.95,1156.15
775537.42,7314865.28,91759.79
369241.35,5889197.71,240933.96
473237.57,1161656.26,1722086.09
2248.96,250235.75,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
60291.51,1131283.86,1156.15
2248.96,2229.52,1156.15
2248.96,97735.3,1156.15
12665.37,6648.02,1156.15
166234.86,804996.52,1156.15
10675.87,4531.99,1156.15
1899328.15,4612291.09,805570.55
10639.62,10886.18,1156.15
523876.63,4387040.87,312403.7
22686.43,2229.52,19145.99
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
4684.34,2229.52,1156.15
2248.96,413326.5,1156.15
2248.96,2229.52,7630.74
2248.96,2229.52,1156.15
16668.05,2229.52,39297.67
146536.92,46723.21,8576.73
2248.96,2229.52,1156.15
32696.3,2229.52,16267.18
16681.68,2229.52,19145.99
2248.96,773931.01,870077.59
905021.89,8125987.68,81915.83
2248.96,442979.34,1156.15
208066.78,4262875.81,697242.28
8672.1,2229.52,23944
2248.96,2229.52,1156.15
925572.15,2351956.09,629694.6
1782663,16311119.84,632145.06
2248.96,2229.52,1156.15
2248.96,231173.19,1156.15
2248.96,2229.52,1156.15
126070.85,2859093.07,603630.28
2248.96,2229.52,1156.15
2248.96,1501998.5,1414.69
1976258.77,697173.46,19893.14
2248.96,2229.52,1156.15
12914.6,660999.3,30459.83
140745.31,360200.42,8480.91
360759.03,22501412.13,5624024.91
82486.62,2117038.76,290067.07
218853.91,2229.52,1156.15
1318003.61,6581140.58,3152156.79
2248.96,2229.52,2832.72
3752184.23,2281227.58,647948.69
15065.57,1334467.35,46567.22
2248.96,2229.52,22984.4
20978.41,3461178.11,1156.15
6816.42,677970.35,25656.63
16679.08,2229.52,22984.4
2248.96,2229.52,13388.36
2248.96,2229.52,1156.15
2248.96,2229.52,25863.21
2493322.03,8278512.73,194142.71
43345.02,593316.5,1156.15
30959.92,5493949.3,624895.8
36698.83,2229.52,17226.79
50693.69,2229.52,41216.89
84293.54,49951.54,259991.61
228684.94,5890923.38,863715.49
79168.62,2528394.78,1675607.45
47043.22,263904.2,261845.43
2248.96,2229.52,1156.15
2248.96,711917,14131.02
2248.96,2229.52,11469.15
2682.76,2229.52,1156.15
46693.11,2229.52,37378.47
46717.13,2229.52,1873.13
7124740.13,20253774.41,124269.78
38226.78,87107.92,1156.15
2248.96,23603.14,1156.15
4194481.5,9280007.15,862679.58
2248.96,2229.52,995063.06
2248.96,2229.52,1156.15
87362.81,555863.79,329887.96
2248.96,2229.52,1156.15
19102.64,279805.47,16182.31
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
390239.64,366485.9,959445.17
184842.87,2046262.43,472413.21
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2621105.6,816734.81
1280204.26,2013157,27167.72
2248.96,2229.52,1156.15
72738.22,2229.52,1156.15
2248.96,211461.77,153426.37
91909.72,500041.31,8438.17
1256063.7,25509770.7,266603.63
325391.81,3684124.4,792419.82
191139.84,252676.93,377001.18
903436.7,24547414.12,32754.75
14692.27,2229.52,1156.15
44702.57,2229.52,21065.2
80522.7,2229.52,329098.05
80736.94,2229.52,12428.78
728217.49,16879661.35,1168389.1
95465.42,569626.75,80387.09
838909.59,3910580.59,213710.26
182571.99,7246518.17,1361334.91
28703.36,2229.52,1156.15
104763.58,2229.52,1156.15
72539.77,1084503.61,40886.01
10237.68,430191.89,17095.94
2248.96,1540682.46,1364038.51
453786.25,2666074.14,93180.73
112151.01,4641936,239395.99
2682.76,2229.52,1156.15
346955.33,2229.52,1156.15
155582.11,1268860.15,1156.15
2248.96,2229.52,1156.15
692700.03,1483878.01,112734.13
2248.96,2229.52,1156.15
70736.64,2229.52,1156.15
2248.96,2229.52,1156.15
2133477.62,2583267.74,237146.43
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1551040.1,11706478.26,192135.31
363643.63,927345.35,70681.72
12690.68,2229.52,1156.15
2248.96,2229.52,1156.15
1003473.96,2229.52,2833.03
3726802.8,1544731.9,19634.08
2248.96,2229.52,1156.15
2248.96,2229.52,16267.17
16686.23,2229.52,12428.76
2248.96,2229.52,11469.15
2248.96,625404.3,434463.39
2876534.27,86353658.86,170278.3
9947.63,8724716.26,1449166.51
1812233.34,117354267,1213486.7
4676.72,2229.52,12428.76
1987101.67,7495733.66,601253.49
50720.79,2229.52,1156.15
707192.77,1412295.21,8159.33
2248.96,2229.52,5711.53
650353.25,3891214.45,3810306.55
82631.09,4942469.62,2786089.4
2248.96,2229.52,1156.15
2715489.85,232577.43,18115.95
487505.69,1327821.07,2427.53
2248.96,2229.52,1156.15
40712.87,2229.52,1156.15
2248.96,38429.57,1156.15
48719.21,2229.52,1156.15
76741.4,2229.52,1156.15
44712.95,2229.52,5711.54
441029.82,2229.52,1156.15
2248.96,2229.52,18186.38
74083.86,4855134.43,1412924.79
288072.27,3301906.77,34450.63
2248.96,2229.52,1156.15
49427.15,11430502.93,200856.09
34708.12,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
80735.64,2229.52,14347.99
2193041.25,38393121.4,710800.11
637634.1,609122.33,126435.94
32691.76,2229.52,22984.41
94025.57,17187807.43,1078092.32
864151.84,564947.5,1156.15
437007.99,2229.52,28742.16
90728.63,2229.52,36418.88
2248.96,2229.52,6671.13
46695.71,2229.52,33540.06
104760.5,2229.52,5711.56
696634.33,2555864.45,51951.51
4403281.88,28865021.7,447902.54
72896.31,5170196.46,542468.93
2248.96,2229.52,1156.15
30704.94,2229.52,1156.15
1059835.63,12565257.69,81518.53
2248.96,2229.52,52732.12
130508.58,9052821.49,968305.3
2248.96,2229.52,1156.15
2248.96,2229.52,18186.38
2248.96,2229.52,4751.93
2248.96,2229.52,1156.15
2248.96,163395.21,1156.15
12897891.01,14548785.53,1156.15
2248.96,2229.52,1156.15
36709.7,2229.52,1156.15
2248.96,370937.69,7518.03
278168.36,6392584.48,428862.18
2248.96,2229.52,1156.15
106557.9,2368036.45,1027924.78
2973604.65,600928.18,1156.15
2248.96,2229.52,1156.15
1945947.41,6172171.15,1554543.37
52722.37,2229.52,1156.15
1652790.39,62276676.71,234254.21
1654615.28,1995945.37,1156.15
4229487.33,23584226.6,110776.97
48707.04,2229.52,19146
66091.45,6744997.62,287692.9
272306.79,1138883.33,155062.1
2248.96,641166.71,214709.59
2248.96,1497774.11,1156.15
2248.96,2229.52,1156.15
2248.96,226937.06,1156.15
2248.96,2229.52,1156.15
54118.13,108269.2,1840.7
2506.76,32039.18,9540.82
485301.57,1355071.74,69591.39
91774.41,2608931.78,169006.81
3072421.84,4998868.6,269034.57
16052.25,114665.1,1156.15
44427.14,48838.76,33525.75
295802.7,4051680.34,36140.65
58274.24,78510.09,25839.86
53961.52,135807.06,1156.15
2248.96,80648.78,34475.63
2248.96,284084.87,10423.38
2248.96,2201084.08,1464594.95
280246.52,2461573.35,906026.62
2248.96,23555.13,12422.22
124745.94,2779978.05,282187.62
26676.47,6633.78,1156.15
2248.96,2229.52,1156.15
1695958.58,2437530.16,245827.4
34706.97,2389.52,1156.15
2248.96,38429.57,1156.15
34441.12,48986.87,1156.15
1831646.04,18752617.7,2255046.32
15234.19,3027823.26,300344.31
56858.86,324119.4,45916.44
64346.31,65762.91,33520.58
101638.65,194921.93,34440.7
269371.38,269025.2,1156.15
467968.77,458660.32,683051.4
92559.58,36219.5,1156.15
211121.44,40679321.16,5463972.77
505173.31,8747019.61,73089.58
2688240.9,6720853.33,357751.27
1960890.69,9006374.42,1156.15
100235.71,1102168.48,362347.47
3583326.8,24582724.13,53855.21
34703.09,2229.52,8590.35
1101366.43,714357.2,172464.7
2280137.04,22783245.79,659914.45
2248.96,2229.52,1156.15
777071.48,2832965.25,118079.38
579097.41,359786.51,1156.15
16494.48,31877.79,44086.56
42131.64,99649.76,39267.84
2248.96,2229.52,8590.34
502766.82,43838.35,103578.27
248767.48,2229.52,164046.23
2248.96,2229.52,1156.15
4683.2,2420.04,1156.15
2248.96,40487.36,15295.85
2014445.6,19567319.34,397966.34
2248.96,59582.61,7613.2
87054.01,296644.02,24813.58
2248.96,451186.95,63150.45
192141.37,9008448.28,1923123.49
885403.59,1049959.26,1156.15
912791.07,3966437.49,11217.04
524340.87,2238532.61,5027.97
274743.75,20926.93,67120.37
38711.28,2229.52,1156.15
2158160.28,21544947.28,2002776.98
62278.45,770789.33,100477.26
654247.48,4724859.74,34975.29
16535.62,29942.63,1156.15
2248.96,970376.71,1156.15
2248.96,2229.52,1156.15
1677967.19,9459196.49,169791.75
310854.05,2065323.48,442659.69
2248.96,2229.52,1156.15
2248.96,447215.48,1156.15
45203.35,3376878.51,392359.46
2248.96,2229.52,1156.15
9124.73,627240.1,1156.15
604243.86,1553941.17,94480.26
68722.23,2229.52,20105.61
239723.57,14020416.03,1754620.63
267457.39,48580825.07,697130.51
441235.1,8550320.05,1514472.73
16630.21,2118339.23,1156.15
211425.65,247773.83,31545.74
229818.31,8650173.75,2487479.24
167606.36,1260164.21,50428.34
66620.45,3179431.2,1156.15
2248.96,2229.52,1156.15
623174.04,2229.52,1156.15
478382.62,118358.69,18150.86
2248.96,1131227.84,29356.5
371621.06,4254696.13,1583917.57
105666.01,7159526.74,420950.96
2666.69,2229.52,24903.61
2248.96,2229.52,1156.15
64701.54,2229.52,46014.91
58861.44,1027371.07,31307.45
6685.93,2229.52,1156.15
61956.34,733655,862413.06
42709.42,2229.52,8590.35
2248.96,2229.52,1156.15
5451.31,915119.67,42856.99
2248.96,2229.52,1156.15
45202.88,267115.62,5630.56
1458271.68,18512499.18,41316.59
1512225.9,992134.78,1156.15
60594.65,25661.75,1156.15
814625.2,5660470.01,626764.07
194866.48,4743612.03,4194846.74
28703.36,2229.52,1156.15
2331725.14,4664855.02,296005.52
2248.96,2229.52,1156.15
2248.96,2229.52,46014.89
320934.71,2229.52,1156.15
227450.06,564348.91,293420.5
2248.96,2229.52,1156.15
8507944.49,13128428.71,844230.43
2248.96,2229.52,1156.15
3196108.11,26829730.88,202866.4
7616755.36,93896620.69,887674.64
38091.8,51151.79,486457.47
98966.45,667391.69,1156.15
189785.64,14463251.66,3716872.72
221880.93,171591.1,13336.58
363223.17,1988345.93,601017.63
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,5711.53
30704.46,2229.52,1873.12
2801779.03,3699654.9,36248.25
1269911.52,3345462.3,1011312.72
269399.3,6558933.83,163001.43
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
32692.41,2229.52,22024.8
37733.36,523390.83,9390.63
2248.96,2229.52,1156.15
1109559.11,2229.52,1156.15
48716.13,2229.52,5711.54
34706.98,2229.52,2832.73
52720.59,2229.52,3792.34
34708.12,2229.52,1156.15
2248.96,695202.26,457472.54
7563455.85,21246889.43,77905.3
2248.96,2229.52,1156.15
440168.86,3653225.63,63131.32
2248.96,2229.52,1156.15
18695.44,2229.52,1156.15
2248.96,2229.52,1873.11
2248.96,2229.52,1156.15
96757.24,2229.52,1156.15
2248.96,1086870.1,1156.15
85367.76,2617378.28,673755.18
72738.22,2229.52,1156.15
1778438.99,2745608.97,1156.15
2248.96,2229.52,1156.15
336746.33,2229.52,298390.81
10689.1,2229.52,1156.15
48719.21,2229.52,1156.15
527513.1,4815340.79,204797.29
2248.96,2229.52,47934.1
12690.68,2229.52,1156.15
1279759.82,1392682.32,1156.15
711573.14,1346647.55,4340.98
84747.73,2229.52,1156.15
463047.24,2229.52,1156.15
698917.24,11132128.71,6943114.85
2248.96,2229.52,1156.15
2248.96,2229.52,82479.83
538781.15,23216893.91,5679463.32
2248.96,1190655.17,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
715483.08,310932.73,1156.15
2248.96,2229.52,1156.15
381681.32,1610974.61,183705.88
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
24693.21,2229.52,11469.16
678639.17,49126683.12,739186.2
10689.1,2229.52,1156.15
697232.66,2229.52,1156.15
2248.96,2229.52,32580.44
4914965.28,11100478.59,439898.01
2261908.18,4255562.29,432394.21
98484.22,675326.29,624449.48
1014293.38,14568451.82,204694.97
1054108.92,1290919.37,77287.82
407952.57,1562060.99,224024.14
24700.19,2229.52,1156.15
418757.73,14090048.89,2767939.68
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
20697.02,2229.52,1156.15
597142.55,2229.52,17226.96
1125571.78,2229.52,1156.15
2248.96,2229.52,1156.15
109228.13,622902.26,1156.15
7162896.26,4809413.62,12878.58
2248.96,581333.71,338516.6
2248.96,2229.52,1156.15
8541.36,27832.71,1156.15
12690.68,2229.52,1156.15
875359.77,588412.46,953619.67
2248.96,2229.52,1156.15
44705.16,2229.52,17226.79
2415093.77,7591849.49,310464.5
2248.96,2229.52,1156.15
646603.52,12357552.71,212087.97
2248.96,2229.52,1156.15
2248.96,192848.83,47875.77
2248.96,2229.52,1156.15
67497.86,1271052.44,4364.09
8332784.48,10194522.81,485276.26
2248.96,8064833.18,2234323.07
201184.27,1694497.81,10951.88
2248.96,4368697.87,274025.19
63415.78,211300.15,176456.88
1748749.02,7558572.73,325828.31
2248.96,2229.52,1156.15
319205.55,304981.38,1156.15
3371111.6,3548848.82,1156.15
577986.94,10807158.88,2213333.28
2248.96,2229.52,1156.15
659160.81,359705.13,1156.15
53939.15,1836737.1,465760.04
215930.67,4000306.87,182015.95
110752.27,2229.52,24903.64
72738.22,2229.52,1156.15
46716.49,2229.52,2832.73
731650.98,9713580.33,344361.67
919406.81,2229.52,3792.61
52722.37,2229.52,1156.15
44716.04,2229.52,1156.15
72513.55,387673.58,39179.8
36654.81,1415126.42,1156.15
42714.45,2229.52,1156.15
2248.96,2229.52,1156.15
716569.32,2208099.84,142260.44
2248.96,2229.52,1156.15
1557787.07,4223922.05,72552.91
16693.85,2229.52,1156.15
401470.63,12299226.55,2029593.08
3112542.45,18631529.72,542192.76
119561.39,550339.49,127413.51
2248.96,781271.04,140777.37
2248.96,2229.52,129500.43
3837808.64,28742283.55,60260.62
516905.82,2229.52,273441.17
262718.46,31810.44,1156.15
1645850.97,5188707.03,793879.18
2469241.07,3399858.14,2871965.4
2248.96,2229.52,7630.74
2248.96,2229.52,7630.74
6684.14,2229.52,3792.32
320899.82,2229.52,52732.22
30696.02,2229.52,14347.97
725828.48,4601111.72,1721034.79
581104.96,24507765.9,467466.85
142793.69,2229.52,1156.15
137651.65,4029736.73,253017.54
2248.96,17150246.09,2478163.83
1394122.92,17454880.36,223964.35
259014.79,1699664.85,275800.61
2248.96,2229.52,70964.59
2248.96,2229.52,1156.15
16693.85,2229.52,1156.15
1725999.98,2229.52,70965.12
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
1747549.5,10919688.68,378538.71
635271.01,1008937.31,243385.25
2832703.17,6002097.55,1156.15
1549534.47,10104561.98,6813882.81
223309.36,15936195.62,1011302.66
24700.19,2229.52,1156.15
208005.51,1165894.75,293236.63
342952.17,2229.52,1156.15
22689.68,2229.52,14347.97
6685.93,2229.52,1156.15
197282.79,22311488.57,526673.89
63069.95,19926381.14,105177.8
66852.94,5449176.73,1182438.64
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2355251.95,2967243.74,538344.27
1806844.97,44280212.69,4038821.61
304922.05,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
829949.2,9864632.57,1655132.59
164738.58,2229.52,108389.19
411523.13,959210.5,37085.9
884591.88,6435494.11,155362.34
37387.75,4591546.97,13079854
84736.21,2229.52,18186.41
8687.51,2229.52,1156.15
44709.71,2229.52,10509.56
281626.25,1182809.74,779749.94
30704.94,2229.52,1156.15
92754.07,2229.52,1156.15
859103.02,3204042.3,1156.15
2682.76,2229.52,1156.15
2776440.3,43163190.04,518381.2
991465.59,2229.52,1156.15
473302.51,17183167.27,2574114.02
16690.77,2229.52,5711.53
28703.36,2229.52,1156.15
6684.14,2229.52,3792.32
324027.76,9606502.15,220605.67
18562.5,372947.06,28628.67
2248.96,2229.52,8590.34
212849.16,2229.52,1156.15
2248.96,2229.52,4751.93
5567764.09,6091094.58,829108.6
505699.4,241149.17,24830.54
2248.96,2229.52,1156.15
538189.19,3668124.08,22823.46
943475.69,1705041.27,342011.55
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
88750.91,2229.52,1156.15
2248.96,2229.52,22984.4
2248.96,198892746.5,7114109.5
59466.2,1242377.3,274021.19
20691.99,2229.52,8590.35
187766.94,2229.52,1572744.6
4475526.09,48429795.47,839197.89
1763216.11,148807.07,21979.96
34540.78,700202.4,269388.89
2248.96,2229.52,21065.19
2248.96,2229.52,1156.15
154759.86,2229.52,65207.02
8687.51,2229.52,1156.15
2248.96,2229.52,19145.98
42714.45,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
228045.9,96931682.38,3171560.73
560580.87,2187167.84,121155.59
2248.96,2229.52,1156.15
1346962.74,479392.43,81374.28
980405.73,9613718.05,358786.25
2248.96,2229.52,3792.32
710879.4,718021.37,399889.38
38703.66,2229.52,12428.77
2248.96,2229.52,33540.04
2248.96,2229.52,1156.15
767620.44,10763655.21,447677.8
803969,1289345.8,9156.51
84745.3,2229.52,4751.95
620203.17,2241477.5,285231.03
12690.68,2229.52,1156.15
2745912.76,15414684.64,1514293.81
2248.96,2229.52,1156.15
1454251.14,5535226.44,42404.41
28944.13,305077.14,47841.47
1170884.24,462402.17,134157.61
2248.96,2229.52,18186.38
110602.95,2229.52,245612.52
6299363.63,9872486.23,1156.15
25478.6,1963460.26,59809.4
74737.37,2229.52,4751.95
4684.34,2229.52,1156.15
14692.27,2229.52,1156.15
360941.91,2229.52,37378.57
2248.96,85026.93,1156.15
40683.82,2229.52,44095.69
36663.12,2229.52,70005
192832.82,2229.52,1873.17
66710.91,2229.52,34499.66
46692.47,2229.52,38338.07
198271.48,2229.52,838647.71
167579.96,3943533.49,1090776.95
90708.51,2229.52,66166.6
422154.87,849032.52,43836.79
2248.96,2229.52,22024.79
320626.93,753880.73,30431.44
2248.96,2229.52,1156.15
872227.44,3352035.91,60344.57
35643.84,531615.79,67923.88
2248.96,2229.52,12428.76
684234.52,2942343.59,318602.88
36434.35,5084126.49,1861948.75
735469.76,304146.4,97741.09
2248.96,2229.52,14347.96
2248.96,2229.52,28742.02
820124.82,1580418.42,291190.72
2153691.58,6070014.27,128605.18
834727.73,801893.44,72639.28
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,38365.21,16256.11
212451.8,7423307.34,127231.94
28703.36,2229.52,1156.15
4661.79,2229.52,34499.64
2248.96,2229.52,48893.7
3873757.59,11461715.58,910952.47
886830.93,9806216.63,935448.56
2248.96,378543.4,210951.46
2248.96,1191045.22,406462.02
414995.73,2229.52,21065.32
