EYFP_MEFL,mKate_MEFL,EBFP2_MEFL
2248.96,317912.57,24807.08
40977.66,305216.17,12336.13
20993.61,301048.42,1156.15
49022.2,298866.12,9459.26
252959.92,338937.53,1156.15
12612.66,366716.46,1156.15
38885,320003.78,21927.63
2248.96,366709.72,5600.11
2248.96,313777.13,1156.15
14811.41,1381138.33,29280.11
2248.96,362350.99,34389.52
203847.93,872544.75,45748.81
2248.96,337003.71,18084.03
2248.96,360183.89,45905.42
2248.96,265062.17,1156.15
2248.96,265062.17,1156.15
519918.85,1260017.63,1156.15
2725704.72,1952495.64,1156.15
421185.32,673418.32,1156.15
2248.96,256589.93,1156.15
2248.96,248117.68,1156.15
2248.96,235409.31,1156.15
2248.96,661139.67,1156.15
2411.39,400615.62,1156.15
2248.96,320116.46,4654.75
7546248.29,4624741.6,15813.84
15641.39,186679.2,1156.15
21274.87,601783.58,7447.47
762890.88,770440.99,15072.74
981725.75,655904.13,1156.15
2248.96,176103.59,1156.15
2248.96,2541978.34,1156.15
2248.96,241763.49,1156.15
2248.96,1131349.42,1156.15
1717068.66,521719.57,1156.15
2248.96,224819,1156.15
51464.49,222649.61,1156.15
4901597.29,13497888.93,1156.15
2248.96,286227.48,4665.11
7550.47,201513.76,1156.15
48653.05,2467720.32,15513.55
7857907.74,2273451.27,2138.49
2248.96,324279,21926.33
40974.41,305195.73,17134.15
2248.96,154922.97,1156.15
2109350.94,4736239.06,1156.15
2248.96,167631.34,1156.15
1272394.88,227762.72,1156.15
11354188.01,950287.29,17896.57
301037.54,1033608.85,1156.15
2248.96,220371.37,50746.17
129127.52,292466.3,1156.15
12295363.55,19819047.86,8290.75
9320.42,239547.96,21952.23
27795.91,161250.25,1156.15
1043613,13664900.1,1156.15
127604.27,207714.21,8527.52
41719.73,173851.39,22931.91
194108.71,129310.45,1156.15
49749.19,171794.68,6619.29
5986296.56,14572593.18,34844.04
87595.74,194735.89,81461.29
9864.2,144235.18,21981.36
8016.21,114486.25,45020.92
803569.44,1007612.99,16919.45
4074488.17,4456774.1,1156.15
4358044.49,15798583.25,10479.24
2248.96,44783.76,1156.15
242877.8,1052698.71,8269.24
637785.04,5508669.21,7866.84
378327.02,116414.9,1156.15
2248.96,87144.99,1156.15
6145.46,95564.7,12400.21
54658.02,364555.68,1156.15
2248.96,17248.96,1156.15
2248.96,2229.52,1156.15
1406609.06,5120320.22,1156.15
1410549.13,1271805.32,4363.86
2248.96,2229.52,2832.72
1685256.16,3287811.07,26778.11
45525.41,205516.07,46912.3
645379.2,317281.51,19049.66
9250700,40561962.72,29778.95
1077953.81,2028152.06,35799.56
1687414,1860356.9,1156.15
830435.35,509889.04,6515.95
39269.35,606028.96,1156.15
50514.22,38380.29,1156.15
2248.96,2229.52,1156.15
3417867.74,4825985.31,1156.15
2248.96,2229.52,1156.15
248871.12,1406438.53,1156.15
156598.2,38272.46,1156.15
24699.7,2229.52,1873.12
1254860.2,11019234.94,1156.15
159144.32,292391.85,11380.45
24409.03,53233.17,1156.15
2248.96,51137.95,1156.15
1547841.78,3870508.37,4529.15
2248.96,34193.45,1156.15
2248.96,2229.52,1156.15
379340,2043838.81,1156.15
265709.87,203161.95,49791.82
473279.23,313296.97,1156.15
3009424.7,3794910.37,1156.15
2248.96,57492.13,1156.15
2248.96,2861805.82,1156.15
16194.33,84841.6,41191.57
2248.96,17248.96,1156.15
1654407.83,4137293.57,1156.15
9111197.51,3623499.94,1156.15
154622.82,383480.76,9433.4
2248.96,2229.52,15307.57
72738.22,2229.52,1156.15
2248.96,2229.52,1156.15
544501.2,107738.03,9517.68
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
752068.76,3019880.75,1156.15
5166677.75,19656801.05,19855.57
12668.12,2229.52,34499.65
739746.12,23069252.38,16893.32
50718.51,2366.1,2832.67
54383.17,760525.97,25631.4
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,8776.71,1156.15
1422793.99,1932639.53,1156.15
6684355.82,2033193.71,1156.15
2262559.95,7699108.87,28308.56
38540.96,32038.31,1156.15
30303777.74,17665651.54,31979.42
2248.96,10894.77,1156.15
2248.96,49019.88,1156.15
34193.11,91308.26,10482.31
449769.15,573801.11,10334.83
40860.59,3482257.67,19041.86
2248.96,2229.52,15307.57
2248.96,2229.52,1156.15
633232.45,694383.27,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,18186.38
904468.43,2619394.98,4911.56
5574636.4,14109294.15,3318.77
28472.62,42638.79,1156.15
541109.06,2229.52,1156.15
402802.53,33693.1,22974.75
376179.7,2240600.85,52047.87
14642.05,8683.33,20103.59
2248.96,347487.75,43030.49
32669.13,8745.74,1156.15
22698.12,2229.52,1873.12
35100209.9,3167029.64,21057.41
18539.46,25566.54,33532.86
523472.21,285687.83,6584.48
2248.96,2229.52,3792.32
2248.96,2229.52,1156.15
1821008.33,5806041.85,24089.19
156804.77,2229.52,1156.15
2248.96,2229.52,1156.15
56632.59,14953.92,29697.7
2248.96,38365.21,16256.11
2876356.75,2903057.45,68158.63
44397.38,55233.82,23927.77
18633.87,12996.1,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
779582.95,6616268.68,6568.69
6120731.9,837068.77,1156.15
2248.96,269298.29,1156.15
19893.95,493792.03,1156.15
2248.96,15062.44,17222.83
179824.13,175874.04,12375.66
100038.68,127240,12390.53
6660.62,6654.13,1156.15
2248.96,2229.52,1156.15
2248.96,97735.3,1156.15
34563.57,23428.11,34493.12
1007311.5,26687.69,31613.32
42591.48,19167.5,38332.83
114766.64,1052767.62,22663.26
1093238.79,405860.97,1156.15
106749.1,2229.52,24903.64
13325.62,241750.83,1156.15
278598.2,55092.84,1156.15
2248.96,32035.55,10500.42
1330597.74,5810788.49,21208.93
2248.96,8776.71,1156.15
2248.96,2229.52,1873.11
2248.96,2229.52,22984.4
56605.42,21365.33,16261.3
82636.25,21403.24,1156.15
2248.96,27778.99,15299.74
2248.96,2229.52,17226.78
2248.96,6658.65,1156.15
3302391.73,3313779.54,8537.73
283402.27,616371.05,1156.15
76831.86,3842260.89,25649.04
404763.01,1793745.23,32992.4
2728256.84,3257134.87,18151.07
399647.88,2342427.4,8834.63
2639.04,8736.41,10507.55
32127.21,101876.08,16236.69
16692.72,2229.52,2832.72
86639.73,17012.85,36414.28
19140.85,1323946.54,29297.59
578485.46,116211.44,1156.15
1687979.87,2813471.41,1973.43
2248.96,589125.6,1156.15
71810.96,156692.46,66119.27
3388893.9,9902926.33,10362.1
45653.08,188766.74,1156.15
2248.96,2229.52,1156.15
28170.52,95590.33,1156.15
3319186.86,3879317.48,1156.15
2248.96,34088.21,25853.44
2248.96,2422.53,1156.15
18689.76,2229.52,9549.95
2661578.3,30376558.93,44407.45
2248.96,2229.52,1156.15
73989.79,1535777.49,10040.79
4684.34,2229.52,1156.15
1227794.45,1729477.53,7102.78
135871.61,1914808.61,18561.36
30354.32,59435.14,35441.72
48689.51,2229.52,45055.3
59525.72,207628.07,44992.45
2248.96,351809.73,22877.52
52552.06,32024.07,1156.15
74178.43,451375.86,1156.15
2248.96,2422.53,1156.15
6253626.49,15781809.86,15282.38
200506.95,57180.92,26805.98
5207792.64,23322996.94,43684.63
294106.69,845109.52,1156.15
2248.96,15130.9,1156.15
18695.44,2229.52,1156.15
2248.96,27839.27,1156.15
435434.06,2028735.67,52112.63
18371.83,57423.29,13371.47
1855330.31,6104635.47,27836.33
2248.96,2229.52,26822.81
1226198.31,3413355.88,1156.15
2248.96,2229.52,11469.15
794414.92,158352.93,1156.15
42556.78,27725.58,18178.56
2248.96,2229.52,5711.53
2248.96,2422.53,1156.15
498151.83,2602287.25,140220.76
76656.23,14982.62,18182.46
2445982.68,15194756.09,12583.01
12686.3,2229.52,7630.74
471892.36,1607374.41,12897.72
698473.09,2941567.34,1156.15
8466.17,38330.04,22973.33
1212439.64,562475.47,1156.15
1278681.34,6840168.75,31449.92
5399969.37,10343600.06,1156.15
2248.96,2229.52,1156.15
1697427.37,456080.01,1156.15
6887882.4,4949488.95,11876.17
2248.96,34108.65,21055.42
2248.96,2229.52,1156.15
472115.35,866036.52,17922.32
936904.61,5705379.19,1156.15
281657.78,1272968.15,1156.15
2248.96,2229.52,25863.21
53073.96,1343068.49,7220.89
8687.51,2229.52,1156.15
1478211.59,3444838.78,7538.06
2361856.92,472349.01,1156.15
2248.96,2229.52,1156.15
451037.74,2229.52,1156.15
2248.96,2229.52,1156.15
667097.97,1073479.67,1156.15
2248.96,34193.45,1156.15
2248.96,2229.52,18186.38
2248.96,112561.73,1156.15
12677.86,2229.52,20105.59
55552.25,207819.13,1156.15
3199181.62,13334351.05,11232.46
44678.64,8733.53,1156.15
2248.96,2229.52,1156.15
415997.91,880992.45,1156.15
421013.95,2229.52,1156.15
29974376.99,29798319.71,1156.15
3425619.94,1710229.5,23421.9
44297.24,1476457.37,20614.55
935638.87,2769764.37,1156.15
1236869.62,839867.04,12172.71
28702.22,2395.62,1156.15
595018.52,5637938.12,2069.71
11749025.33,7174905.49,1156.15
8517.19,32068.83,1156.15
756262.95,1232242.8,1156.15
401157.4,675556.75,1156.15
290091.44,847231.61,1156.15
2248.96,76554.69,1156.15
32246.75,80687.29,18162.37
10183.58,89198.27,14321.36
2248.96,690792.58,1156.15
16734.25,1395999.43,20639.14
32693.06,2229.52,21065.2
406945.11,10431.23,13385.84
14692.27,2229.52,1156.15
2248.96,362464.98,7520.62
56444.44,48875.6,22010.51
1183609.79,1403285.49,20636.92
66733.47,2229.52,1156.15
1168558.74,3692997.05,1156.15
485919.43,1956890.42,1156.15
1717808.07,1089197.64,38005.77
6355704.74,8412950.76,31928.78
29978.27,129474.23,1834.22
2248.96,46857.89,11455.5
2248.96,2229.52,1156.15
2248.96,63846.31,1156.15
2248.96,15115.58,4747.98
2248.96,2229.52,1156.15
30951796.54,66869456.45,3505.37
2248.96,68082.44,1156.15
34511.84,36267.27,3781.91
622979.56,35680.34,1156.15
2007964.3,3211346.54,1156.15
44733.55,349732.29,2726.5
101422.85,938499.53,1156.15
42201.59,2543903.24,32763.11
13691.95,176038.82,13335.22
2248.96,334958.2,1156.15
2248.96,2229.52,16267.17
2248.96,1961516.18,27183.51
22764.3,1040140.61,25545.93
1953646.91,3961191.35,1156.15
14692.27,2229.52,1156.15
422700.21,57064.41,1156.15
68735.05,2229.52,1156.15
80610.5,25641.4,1156.15
11251.53,254461.23,1156.15
32574.97,23511.89,15301.04
5402351.32,6067262.9,1156.15
483896.61,15292131.21,1156.15
4539858.75,6032040,21141.3
2364251.17,7419528.94,3444.35
796122.14,209156.81,7567.48
32706.53,2229.52,1156.15
10518.78,32066.8,1156.15
1127975.54,3438872.37,1156.15
1571925.12,2229.52,1156.15
864333.11,533176.61,1156.15
2635359.04,3752861.15,16080.34
2248.96,663257.76,1156.15
1418733.91,6503394.38,1156.15
2248.96,72258.28,15286.14
11589.89,195155.51,1156.15
2248.96,2229.52,19145.98
14503.93,31949.31,27773.3
2248.96,2229.52,1156.15
34708.12,2229.52,1156.15
2248.96,2229.52,1156.15
1889390.36,12062665.89,27934.41
68735.05,2229.52,1156.15
620361.65,143703.52,1156.15
2248.96,61721.11,2814.53
80477.23,44549.67,37365.47
442909.42,23155.08,1156.15
32704.09,2229.52,4751.94
2248.96,2229.52,1156.15
19572.06,199383.49,1156.15
94713.4,360275.82,1763.67
58714.96,2229.52,19146
68735.05,2229.52,1156.15
16693.85,2229.52,1156.15
82719.04,2229.52,41216.9
13024917.23,62777968.02,167888.42
26701.78,2229.52,1156.15
38711.28,2229.52,1156.15
16693.85,2229.52,1156.15
22698.6,2229.52,1156.15
5374939.66,28412689.13,1156.15
120776.26,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
26616.04,17224.09,1156.15
573808.09,232648.62,15237.12
2248.96,2229.52,1156.15
11249254.66,13726365.81,37981.51
3541514.36,1396737.52,1156.15
384394.34,4663775.9,19640.32
14692.27,2229.52,1156.15
2248.96,2229.52,1156.15
340684.92,3204521.24,11449.93
2248.96,411208.41,1156.15
2960053.49,27876899.99,58605.93
8675.34,2229.52,19145.99
491744.25,5144500.57,10856.96
6645815.89,12998374.35,1156.15
1103302.67,744661.97,18919.03
2871960.03,2979573.49,6720.67
286153.07,485049.17,1156.15
2248.96,23603.14,1156.15
1924444.92,659162.55,5510.72
37857.93,150609.93,10464.18
2248.96,639959.06,1156.15
2144045.94,14441062.59,7055.77
2248.96,42665.7,1156.15
37955.51,1186348.23,7268.79
279769.08,548491.89,25696.21
198950.87,682052.01,16059.36
51983.06,1184243.48,1156.15
246385.26,86856.48,10483.67
614084.33,1242941.81,9170.7
12932906.39,34369337.96,18237.35
88411.41,61640.31,1156.15
656776.84,75888.92,1156.15
8825989.68,15724206.1,1156.15
294739.44,383374.09,1156.15
1020983.03,1844089.97,1156.15
396858.85,23112.99,22018.38
35397.8,231102.39,9479.97
2248.96,2229.52,21065.19
2248.96,2229.52,1156.15
2248.96,32075.39,1156.15
2248.96,6658.65,1156.15
2248.96,2229.52,1156.15
8190.92,89256.5,1156.15
2248.96,2229.52,3792.32
5462438.54,12721975.45,29652.09
31956.17,133711.37,1156.15
7078788.25,11479118.27,38668.4
133786.06,523146.03,43936.4
1488505.07,587559.32,13209.43
58399.72,59552.77,1156.15
48040.62,118787.95,20069.93
132530.52,42378.71,37366.14
58301.26,76486.03,3769.62
3295842.76,4811201.95,18635.65
2248.96,2229.52,13388.36
2248.96,209992.57,1156.15
92018.06,127158.22,33501.81
22510.27,31941.17,27773.3
2248.96,13009.78,1869.82
2248.96,2229.52,1156.15
2948816.47,384912.35,1156.15
100327.01,1129072.98,13043.91
1979317.05,1213986.65,16856.37
815463.56,12252251.22,30755.26
2248.96,2229.52,4751.93
254861.58,4235.76,12428.13
286012.43,158869.72,1156.15
2248.96,2229.52,1156.15
1408756.63,884200,5441.94
2248.96,3806286.14,36215.66
1257445.95,1443498.45,10069
32706.53,2229.52,1156.15
2248.96,2229.52,1156.15
2315058.75,2357367.53,22264.5
54789.91,1042303.74,7312.82
77463.12,927926.49,2549.77
57290.66,603860.9,8406.43
776956.74,3920026.45,1156.15
10683.58,354010.13,1156.15
2248.96,2229.52,2832.72
474325.69,480618.76,1726.89
185242.32,2385042.09,1156.15
24700.19,2229.52,1156.15
41710.33,178180.5,1156.15
4150.46,1148285.34,1156.15
43071.46,290435.73,1156.15
117289.05,260643.23,16188.16
22467.86,42644.9,1156.15
608045.71,548263.46,1156.15
30522.54,34164.51,1156.15
1922361.97,4533096.49,1156.15
84296.14,78491.81,23920.66
34453.21,46868.81,1156.15
2248.96,46874.24,7617.08
38160.43,95466.75,27753.88
48260.73,80679.19,16243.17
3210217.77,1227630.32,1156.15
44431.68,48867.38,26808.52
43542.74,207831.33,1156.15
45296460.65,57499303.02,40915.14
2122164.48,5295334.99,12730.06
727246.88,2229.52,15307.79
100760.41,2229.52,1156.15
711028.32,6002091.78,9635.22
392819.46,2486449.39,11669.41
2248.96,2229.52,1156.15
4323.59,61591.92,32562.25
5290066.84,4347520.86,1156.15
2248.96,2229.52,4751.93
2248.96,91341.27,10482.3
2248.96,59610.19,1156.15
10689.1,2229.52,1156.15
48719.21,2229.52,1156.15
2248.96,38429.57,1156.15
1658592.79,3052844.9,1156.15
2248.96,2229.52,1156.15
8687.51,2229.52,1156.15
440579.48,2185685.93,1156.15
540470.23,6428018.04,3747.42
1442658.6,903125.76,29426.22
2248.96,89215.04,12402.15
2248.96,82860.4,12404.09
523081.46,2229.52,19146.08
380087.43,1912507.7,3208.42
1697393.44,2216179.14,1156.15
2248.96,2229.52,1156.15
1148861.5,3286351.53,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2019462.71,19086039.11,13312.81
2248.96,2229.52,1156.15
9185165.66,45738718.6,1156.15
2343400.82,14228989.61,22474.23
10301.26,70191.9,1156.15
10687.96,2413.93,1156.15
26313.94,70175.63,1156.15
40712.87,2229.52,1156.15
1013035.03,3938848.76,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
52511.17,36154.95,25852.81
3780745.72,9633588.08,1156.15
30607.13,19338.08,1156.15
320848.98,16925,1156.15
394911.36,364108.65,24792.96
75208.91,972414.99,1156.15
66313.99,69935.69,47913.34
30519.46,34145.11,5701.77
10362.9,57415.08,17209.88
2248.96,2229.52,3792.32
2248.96,57492.13,1156.15
263412.88,2365900.08,1156.15
2248.96,114679.79,1156.15
26701.78,2229.52,1156.15
2248.96,2229.52,1156.15
22117.43,104068.68,1156.15
2435333.22,2679281.83,1156.15
1415659.45,9146703.98,2916.43
8352974.47,16889614.09,1156.15
30704.94,2229.52,1156.15
26701.78,2229.52,1156.15
175816.5,178044.18,1156.15
4622.78,13010.35,1156.15
843765.74,279031.59,1156.15
2282569.46,5949705.51,1156.15
40712.87,2229.52,1156.15
1145827.15,1011569.64,1156.15
10689.1,2229.52,1156.15
1753595.94,1135916.81,1156.15
2248.96,2031525.58,1156.15
2248.96,548882.42,1156.15
3511266.05,3885244.34,54423.98
27810.9,154762.22,32533.77
2248.96,19367.02,1156.15
22431.61,48999.08,1156.15
96683.59,15034.82,1156.15
94535.22,40442.36,3780.64
24684.12,2229.52,24903.61
5600459.57,6075533.84,1156.15
10895.68,1720151.82,1156.15
144734.42,6289.97,53690.41
2248.96,76554.69,1156.15
119431.75,235199.93,21953.56
3365492.21,4179927.95,24586.22
959003.89,424934.17,30531.98
2248.96,36263.49,12418.34
2248.96,203598.55,10447.98
2248.96,2229.52,3792.32
2248.96,40487.36,15295.85
1395412.53,2521465.78,4941.49
496032.6,1583977.72,30177.71
14121.14,99751.81,21994.96
418416.52,5017528.94,2259.34
2248.96,135860.41,1156.15
6685.93,2229.52,1156.15
24421.11,51115.11,1156.15
2248.96,201520.32,1156.15
38241.37,82811.51,15282.92
58644.56,15017.28,14344.04
76200.28,95489.4,13359.84
34697.24,2229.52,17226.79
68517,2495267.69,7828.31
41278.64,955505.07,1156.15
1013924.84,4133708.46,1156.15
3899681.09,14746370.66,12720.07
690669.86,1151823.52,1156.15
258706.54,735006.88,1156.15
572887.19,395799.65,1156.15
2248.96,34193.45,1156.15
2248.96,2229.52,1156.15
1294192.73,2371206.4,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
239098.95,311373.03,11374.64
38105.94,108288.53,1156.15
500815.18,7415088.68,1156.15
2248.96,2229.52,1156.15
590809.15,61129.63,1156.15
2248.96,2229.52,1156.15
1808107.15,8070355.15,1156.15
2285256.47,5127899.39,1156.15
12411.61,51127.32,1156.15
2248.96,25689.54,8583.16
20538.3,29935.51,1864.64
732785.88,10257218.78,11213.41
738755.24,88424.99,21998.42
373025.69,336436.81,62225.92
569907.25,5127505.67,4144.93
1984933.25,23730812.63,45479.18
1153571.97,706562.68,1156.15
14292.35,72305.9,1156.15
20634.97,12991.01,1869.82
304594.63,59302.51,1156.15
652414.49,840509.16,1156.15
2248.96,296776.92,14257.91
2248.96,2229.52,1156.15
2248.96,4480.31,15306.86
2248.96,44772.53,3779.31
2248.96,2229.52,2832.72
2248.96,343430.45,1156.15
2248.96,27839.27,1156.15
14691.78,2229.52,1873.12
5331013.96,4186488.18,4432.56
2248.96,17248.96,1156.15
2441655.86,2270411.05,19412.27
80738.24,2229.52,10509.57
2248.96,2229.52,1873.11
30254.91,80750.63,3768.32
2248.96,89247.74,4725.32
624218.8,1221786.78,1156.15
23225.13,1662912.05,10001.93
2248.96,553078.27,10341.16
2248.96,220582.88,1156.15
136616.54,2137279.68,1156.15
6086239.26,9336771.77,13413.96
4132222.45,10825669.35,3362.84
477888.42,554636.49,27613.53
2248.96,169738.16,3741.12
76735.88,353942.99,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,36304.37,2822.3
1721114.82,511015.87,26667.26
2248.96,25611.88,26815.63
2248.96,2422.53,1156.15
2248.96,2229.52,31620.83
505621.3,256016.48,15229.98
47991.16,6093886.02,1156.15
931619.22,3123482.49,1156.15
28702.23,2229.52,2832.73
2248.96,27839.27,1156.15
2244409.14,1760157.66,20527.84
395895.4,3001180.24,1156.15
1458981.98,3658813.16,1156.15
65929.36,1546415.78,1156.15
46432.86,51056.98,9535.01
2248.96,2229.52,11469.15
254055.19,497790.12,1156.15
72542.35,34036.98,21055.44
2248.96,2229.52,1156.15
177066.93,1008208.94,26515.29
86428.06,55174.75,27766.2
97942.33,2950606.14,10567.94
400543.71,431970.43,3660.96
60606.73,23543.69,1156.15
60655.07,15071.44,1156.15
107871.38,159050.79,1156.15
36659.74,10856.67,1870.47
26680799.13,6115529.54,1156.15
12405.28,51087.48,10494.6
70892.59,673677.31,23738.74
2248.96,89243.65,5684.92
14661.93,6614.32,8588.99
1281695.35,2229.52,1156.15
2458209.02,3229932.01,4724.94
2248.96,432389.03,1156.15
366066.04,1914651.26,1156.15
30674.12,358218.75,2723.9
2765142.73,3106711.89,19156.65
2248.96,13012.83,1156.15
7354721.02,4516969.02,3371.95
1176924.5,6787458.9,1156.15
267889.41,177950.59,1156.15
4685710.24,3274284.34,1156.15
1079526.4,2229.52,14348.3
2248.96,2229.52,14347.96
2248.96,2229.52,16267.17
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
834933.35,774664.14,1156.15
2248.96,89263.06,1156.15
2248.96,313774.53,1777.88
107140.01,286094.67,10422.77
70019.85,125107.49,22946.81
42423.29,53214.86,1156.15
2248.96,10894.77,1156.15
2248.96,25632.31,22017.61
30686.28,2229.52,28742.03
689908.56,1285261.49,1156.15
36059.82,114592.65,13354
2248.96,305305.33,1156.15
2248.96,2229.52,10509.55
8420.52,49013.32,1156.15
16457.83,40423.61,26811.1
16644.94,8689.47,18184.38
2248.96,2469953.78,1156.15
1686058.47,4200726.24,17862.65
2248.96,2229.52,1156.15
73776.53,3679283.48,1156.15
2248.96,34161.78,8580.57
30287.52,1127050.62,7286.91
16690.77,2229.52,5711.53
9534101.21,11239507.46,13791.97
2248.96,2229.52,1156.15
1058152.86,3040514.04,55641.78
2248.96,8776.71,1156.15
149477.73,230921.02,24833.67
48293.49,72108.85,39276.25
46523.45,1082362.99,52401.9
2248.96,2229.52,1156.15
927232.52,33253.02,1156.15
171720,896067.09,1156.15
586865.11,6012779.62,16349.17
420429.84,99257.05,41187.16
65046.35,3804188.91,16064.65
28686.65,2229.52,25863.22
42121.19,106166.4,1156.15
11761453.63,82166100.85,80396.03
6612.28,15126.37,1156.15
4119155.45,12763644.7,15245.31
28703.36,2229.52,1156.15
24047.89,466213.33,10367.71
181659.8,557169.08,1156.15
2248.96,224791.42,7562.7
8494.89,34122.53,16257.4
14211.32,82766.44,31596.18
3531392.23,6327538.93,5697.34
367719.32,1270645.07,28354.28
2248.96,2229.52,1156.15
7315989.99,24987955.97,1156.15
773870.72,952642.33,1156.15
31448.64,222669.96,1156.15
38549.96,29900.85,5703.06
13047.69,290466.25,1156.15
13325.62,241750.83,1156.15
68361.17,65832.42,16247.71
206844.39,2229.52,1156.15
883358.04,706837.35,1156.15
2248.96,2229.52,1156.15
1237248.59,73180.83,1156.15
1827510.63,108587.68,1156.15
42459.06,46857.62,1859.47
7137571.96,14512279.82,1156.15
2248.96,142214.59,1156.15
107229.63,6233544.41,16281.69
2248.96,38429.57,1156.15
69336.04,2001792.94,1156.15
120776.26,2229.52,1156.15
1728764.38,8294948.93,1156.15
765902.96,2700041.06,1156.15
6068423.85,49295887.94,5998.09
2176881.56,2016428.42,39641.55
45379.52,584745.18,23765.92
992198.53,3379657.03,11396.4
115651.46,900360.16,1156.15
470921.83,1778989.54,1156.15
2248.96,74436.62,1156.15
27613.52,193014.03,2774.4
1676436.56,970534.95,60112.9
66711.56,2229.52,33540.06
81946.24,491554.71,14198.38
2248.96,2229.52,1156.15
8051077.3,28405699.21,5666.16
2248.96,2229.52,1156.15
2248.96,21485.08,1156.15
88121.39,112473.79,1156.15
36701.42,2229.52,13388.37
44084.49,110311.6,21991.73
52138.76,104022.85,4720.8
207538.9,2334117.67,16513.99
2601133.01,11500528.51,58813.51
66319.83,69972.47,39276.91
3457.29,1620611.01,1156.15
2248.96,8776.71,1156.15
17398172.51,36169492.53,1156.15
357460.1,2370021.23,4987.78
497140.04,340800.22,2729.23
2248.96,2229.52,1156.15
1164970.84,3269390.81,1156.15
2248.96,368847.18,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
4048742.43,3707013.73,1156.15
3969982.42,46980942.94,1156.15
61182.39,273472.93,1156.15
2248.96,2229.52,1156.15
2248.96,55374.07,1156.15
305834.92,192738.37,1156.15
12690.68,2229.52,1156.15
271676.15,2319238.34,13639.73
2248.96,2229.52,20105.59
35475.98,218429.78,1156.15
12690.68,2229.52,1156.15
177035.95,1016790.49,1156.15
10682.77,2229.52,10509.55
2248.96,2229.52,1156.15
